Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
URU-LLP-J001,101,Luis Lacalle Pou,Uruguay,Completed,2021-02-03,2021-02-03,1,Brazil,South America,Brasilia,Bilateral,Working Visit,NA,Jair Bolsonaro,Jefe de Estado/Gobierno,Primer viaje del mandato; agenda bilateral comercio MERCOSUR y pandemia.,https://www.infobae.com/america/agencias/2021/02/03/lacalle-pou-visita-brasil-en-su-primer-viaje-al-exterior-como-presidente/,High,Viaje en el dia (<48h); primer viaje tras el vacio pandemico.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J002,102,Luis Lacalle Pou,Uruguay,Completed,2021-08-13,2021-08-14,2,Argentina,South America,Buenos Aires,Bilateral,Working Visit,NA,Alberto Fernández,Jefe de Estado/Gobierno,Encuentro bilateral con el presidente argentino.,https://www.montevideo.com.uy/Noticias/Lacalle-Pou-llego-a-Argentina-para-reunirse-con-Alberto-Fernandez-uc795068,High,"QA-R5 2026-07-26: fuente Wikipedia sin fecha reemplazada por fuente real (Montevideo Portal, 13-ago-2021): Lacalle Pou arribo a Buenos Aires el viernes 13-ago-2021, cena con Fernandez en Olivos esa noche, regreso previsto la madrugada del sabado 14-ago. Se completan Start_Date/End_Date/Duration_Days y se sube Source_Reliability de Low a High.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J003,103,Luis Lacalle Pou,Uruguay,Completed,2021-09-16,2021-09-18,3,Mexico,North America,Mexico City,Multilateral,Regional Summit,NA,VI Cumbre CELAC,NA,Participacion en la Cumbre CELAC.,https://ladiaria.com.uy/politica/articulo/2021/9/lacalle-pou-viajara-este-jueves-a-mexico-y-luego-a-estados-unidos-para-participar-de-dos-cumbres-internacionales/,High,Fechas estimadas dentro de la gira.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J003,104,Luis Lacalle Pou,Uruguay,Completed,2021-09-20,2021-09-24,5,United States,North America,New York,Multilateral,Global Forum,TRUE,76ª Asamblea General ONU,NA,Discurso en la AGNU 76; reunion bilateral con John Kerry.,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-lacalle-pou-regreso-uruguay-tras-gira-oficial-mexico-estados,High,Misma gira que Mexico; fechas estimadas.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J004,105,Luis Lacalle Pou,Uruguay,Completed,2021-12-12,2021-12-13,2,Qatar,Middle East,Doha,Bilateral,Working Visit,NA,Emir Tamim bin Hamad Al Thani,Jefe de Estado/Gobierno,Apertura comercial hacia Oriente Medio.,https://www.montevideo.com.uy/Noticias/El-cuarto-viaje-de-Luis-Lacalle-Pou-como-presidente-de-Uruguay-sera-a-Qatar-uc803211,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J006,107,Luis Lacalle Pou,Uruguay,Completed,2021-12-23,2021-12-26,4,Democratic Republic of the Congo,Africa,Goma,Other,Working Visit,NA,Contingente uruguayo MONUSCO,NA,Navidad con el contingente uruguayo de cascos azules.,https://mediospublicos.uy/lacalle-pou-viaja-al-congo-desde-el-23-al-26-de-diciembre/,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J007,108,Luis Lacalle Pou,Uruguay,Completed,2022-02-18,2022-02-23,6,United Arab Emirates,Middle East,Dubai,Multilateral,Global Forum,NA,Día Nacional en Expo 2020 Dubái,NA,Promocion comercial; contactos con empresas y autoridades.,https://www.subrayado.com.uy/lacalle-pou-viajo-dubai-junto-ministros-y-empresarios-n840128,Medium,"QA-R5 2026-07-26: la fuente indica partida el viernes 18-feb-2022, Dia de Uruguay en Expo Dubai el lunes 21-feb y regreso de la delegacion el 23-feb; se corrige Start_Date de 20-feb a 18-feb, End_Date de 22-feb a 23-feb y Duration_Days de 3 a 6.",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J008,109,Luis Lacalle Pou,Uruguay,Completed,2022-03-10,2022-03-11,2,Chile,South America,Santiago,Multilateral,Inauguration/Funeral,NA,Asunción de Gabriel Boric,NA,Asistencia a la investidura presidencial.,https://www.subrayado.com.uy/lacalle-pou-viajara-chile-la-asuncion-gabriel-boric-n836929,High,NA [PE-Latam 2026-08-24: Start_Date corregido de '2022-03-11' a '2022-03-10' (COLT tenia razon). Fuente: https://www.subrayado.com.uy/lacalle-pou-esta-chile-la-asuncion-gabriel-boric-como-presidente-n847416 ; https://en.mercopress.com/2022/03/10/uruguayan] [PE-Latam 2026-08-24: Duration_Days corregido de '1' a '2' (COLT tenia razon). Fuente: https://www.subrayado.com.uy/lacalle-pou-esta-chile-la-asuncion-gabriel-boric-como-presidente-n847416],Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J009,110,Luis Lacalle Pou,Uruguay,Completed,2022-05-13,2022-05-15,3,Paraguay,South America,Asunción,Bilateral,Working Visit,NA,Mario Abdo Benítez,Jefe de Estado/Gobierno,211º aniversario de la independencia; bilateral; MERCOSUR y crimen organizado.,https://www.subrayado.com.uy/mercosur-comercio-bilateral-y-crimen-organizado-la-agenda-lacalle-pou-y-abdo-benitez-n868065,High,Venia del Senado aprobada 10-may-2022.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J010,111,Luis Lacalle Pou,Uruguay,Completed,2022-05-21,2022-05-24,4,United Kingdom,Europe,London,Bilateral,State Visit,NA,Boris Johnson / Príncipe Carlos,Jefe de Estado/Gobierno,Primera visita a Europa; comercio e inversiones.,https://en.mercopress.com/2022/05/22/president-of-uruguay-left-for-the-uk-on-his-first-visit-to-europe-will-meet-with-prince-charles-boris-johnson,High,"QA-R5 2026-07-26: la fuente indica explicitamente que la visita ""will last until May 24""; se corrige End_Date de 25-may a 24-may y Duration_Days de 5 a 4.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J011,112,Luis Lacalle Pou,Uruguay,Completed,2022-06-30,2022-07-03,5,Colombia,South America,Bogotá,Bilateral,Working Visit,NA,Iván Duque,Jefe de Estado/Gobierno,Bilateral; suscripcion de acuerdos.,https://en.mercopress.com/2022/07/01/lacalle-arrives-in-colombia-to-meet-duque-but-not-petro,High,"QA-R5 2026-07-26: la fuente dice que aterrizo ""late Thursday"" (30-jun-2022) en Bogota; prensa complementaria (Infobae) confirma firma del tratado el viernes 1-jul en Cartagena y regreso a Uruguay el domingo 3-jul. Se corrige Start_Date de 01-jul a 30-jun, End_Date de 02-jul a 03-jul y Duration_Days de 2 a 4. [PE-Latam 2026-08-24: Duration_Days corregido de '4' a '5' (COLT tenia razon). Fuente: https://www.subrayado.com.uy/regreso-lacalle-pou-su-visita-colombia-y-la-reunion-ivan-duque-n873027]",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J012,113,Luis Lacalle Pou,Uruguay,Completed,2022-10-27,2022-10-29,3,Japan,Asia-Pacific,Tokyo,Bilateral,State Visit,NA,Fumio Kishida / Emperador Naruhito,Jefe de Estado/Gobierno,Comercio e inversiones; exportacion de carne; consulta CPTPP.,https://www.uy.emb-japan.go.jp/itpr_ja/11_000001_00246.html,High,Solicito venia al Senado por 25-31-oct-2022.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J013,114,Luis Lacalle Pou,Uruguay,Completed,2023-01-01,2023-01-01,1,Brazil,South America,Brasilia,Multilateral,Inauguration/Funeral,NA,Asunción de Lula da Silva,NA,Asistencia a la investidura presidencial.,https://www.elpais.com.uy/informacion/politica/asumio-lula-da-silva-en-brasil-y-lacalle-pou-lo-invito-a-visitar-uruguay-a-fines-de-enero,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J014,115,Luis Lacalle Pou,Uruguay,Completed,2023-01-24,2023-01-24,1,Argentina,South America,Buenos Aires,Multilateral,Regional Summit,NA,VII Cumbre CELAC,NA,Participacion en la Cumbre CELAC.,https://mediospublicos.uy/transmision-en-vivo-lacalle-pou-participa-de-la-cumbre-de-la-celac/,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J015,116,Luis Lacalle Pou,Uruguay,Completed,2023-03-23,2023-03-29,6,Dominican Republic,Caribbean,Santo Domingo,Multilateral,Regional Summit,TRUE,XXVIII Cumbre Iberoamericana,NA,Cumbre; reuniones con Boric y el Rey Felipe VI.,https://www.teledoce.com/telemundo/nacionales/lacalle-en-republica-dominicana-se-reunio-con-boric-y-hablaron-del-mundial-2030-tambien-se-encontro-con-el-rey-felipe-vi/,High,"QA-R5 2026-07-26: la propia fuente contradice la fecha de fin al leerla completa: dice explicitamente ""El presidente tiene previsto su regreso a Uruguay el proximo miercoles"" (29-mar-2023), aunque la cumbre presidencial fue el sabado 25-mar. Se corrige End_Date de 25-mar a 29-mar y Duration_Days de 2 a 6. [PE-Latam 2026-08-24: Start_Date corregido de '2023-03-24' a '2023-03-23' (COLT tenia razon). Fuente: https://970universal.com/2023/03/23/lacalle-viajo-a-republica-dominicana-para-participar-en-cumbre-iberoamericana/ ; https://www.abc.com.py/internacio]",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J016,117,Luis Lacalle Pou,Uruguay,Completed,2023-05-30,2023-05-30,1,Brazil,South America,Brasilia,Multilateral,Regional Summit,NA,Cumbre de presidentes sudamericanos,NA,Reunion de presidentes de America del Sur.,https://www.elobservador.com.uy/nota/gobierno-vuelve-de-brasil-satisfecho-por-cumbre-que-termino-con-una-declaracion-aceptable--20235302170,Medium,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J017,118,Luis Lacalle Pou,Uruguay,Completed,2023-06-12,2023-06-15,4,United States,North America,New York / Washington,Bilateral,Working Visit,TRUE,Council of the Americas / Joe Biden,Jefe de Estado/Gobierno,Recibe insignia AS/COA; Biden lo recibio en la Casa Blanca.,https://www.teledoce.com/telemundo/nacionales/biden-aplaudio-defensa-de-lacalle-de-libertades-en-venezuela-presidentes-exploraron-formas-de-expandir-la-relacion-economica-bilateral/,High,"Journey multi-ciudad (NY + Washington); fechas estimadas. QA-R5 2026-07-26: la fuente indica que viajo el domingo 11-jun de noche (llegada 12-jun), reunion con Biden el martes 13-jun, y ""esta previsto que regrese este jueves"" (15-jun, con la vicepresidenta Argimon a cargo del Ejecutivo mientras tanto). Se corrige End_Date de 13-jun a 15-jun y Duration_Days de 2 a 4.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J018,119,Luis Lacalle Pou,Uruguay,Completed,2023-07-03,2023-07-04,2,Argentina,South America,Puerto Iguazú,Multilateral,Regional Summit,NA,Cumbre de presidentes del MERCOSUR,NA,Cumbre semestral del MERCOSUR.,https://www.elobservador.com.uy/nota/lacalle-pou-viajara-este-lunes-a-argentina-para-una-nueva-cumbre-del-mercosur-202372173046,High,Fechas estimadas.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J019,120,Luis Lacalle Pou,Uruguay,Completed,2023-07-16,2023-07-18,3,Belgium,Europe,Brussels,Multilateral,Regional Summit,NA,Cumbre CELAC-UE / MERCOSUR-UE,NA,Impulso al acuerdo MERCOSUR-UE.,https://en.mercopress.com/2023/07/18/lacalle-pou-urges-swift-action-on-eu-mercosur-agreement-enough-of-25-years-of-negotiations,High,NA [PE-Latam 2026-08-24: Start_Date corregido de '2023-07-17' a '2023-07-16' (COLT tenia razon). Fuente: https://www.ambito.com/uruguay/el-presidente-luis-lacalle-pou-se-reunio-su-par-chileno... ; https://diariodecuyo.com.ar/argentina/El-Presidente-llego-] [PE-Latam 2026-08-24: Duration_Days corregido de '2' a '3' (COLT tenia razon). Fuente: https://www.subrayado.com.uy/lacalle-pou-viajo-cumbre-celac-y-union-europea-hay-expectativa-acuerdo-mercosur-n920640],Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J020,121,Luis Lacalle Pou,Uruguay,Completed,2023-09-10,2023-09-11,2,Chile,South America,Santiago,Multilateral,Global Forum,NA,50º aniversario del golpe de 1973,NA,Acto conmemorativo invitado por Boric.,https://www.subrayado.com.uy/lacalle-pou-participo-del-acto-aniversario-los-50-anos-del-golpe-estado-chile-n925461,High,"QA-R5 2026-07-26 HALLAZGO GRAVE resuelto: la URL original (infobae, viaje a EEUU para la AGNU) no respalda este hecho -citaba un viaje distinto de la misma gira de septiembre 2023-. Se reemplazo por fuente real que confirma el hecho tal cual estaba cargado: Lacalle Pou participo el lunes 11-sep-2023 en Santiago del acto oficial por los 50 anios del golpe de Estado, invitado por Boric junto al expresidente Mujica; luego siguio viaje a Francia. Se sube Source_Reliability de Medium a High. [PE-Latam 2026-08-24: Start_Date corregido de '2023-09-11' a '2023-09-10' (COLT tenia razon). Fuente: https://ladiaria.com.uy/politica/articulo/2023/9/lacalle-pou-partio-a-chile-para-participar-en-la-conmemoracion-de-los-50-anos-del-golpe-de-estado-en-] [PE-Latam 2026-08-24: Duration_Days corregido de '1' a '2' (COLT tenia razon). Fuente: https://ladiaria.com.uy/politica/articulo/2023/9/lacalle-pou-partio-a-chile-para-participar-en-la-conmemoracion-de-los-50-anos-del-golpe-de-estado-en-]",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J021,122,Luis Lacalle Pou,Uruguay,Completed,2023-09-14,2023-09-14,1,France,Europe,Lille,Bilateral,Working Visit,NA,Emmanuel Macron,Jefe de Estado/Gobierno,Bilateral con Macron; debut de Los Teros en el Mundial de rugby.,https://www.elobservador.com.uy/nota/lacalle-pou-viajara-a-francia-a-ver-el-debut-de-los-teros-en-el-mundial-de-rugby-invitado-por-emmanuel-macron-2023831175955,High,Fecha estimada.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J022,123,Luis Lacalle Pou,Uruguay,Completed,2023-09-17,2023-09-21,5,United States,North America,New York,Multilateral,Global Forum,NA,78ª Asamblea General ONU,NA,Discurso en la AGNU 78.,https://www.elobservador.com.uy/nota/lacalle-pou-viaja-a-nueva-york-para-participar-de-la-cumbre-de-las-naciones-unidas-2023917161254,High,Fechas estimadas.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J023,124,Luis Lacalle Pou,Uruguay,Completed,2023-11-01,2023-11-03,4,United States,North America,Washington,Multilateral,Regional Summit,TRUE,Cumbre APEP / Joe Biden,NA,Cumbre Alianza de las Americas; recibido por Biden en la Casa Blanca.,https://www.elpais.com.uy/informacion/politica/joe-biden-recibio-a-lacalle-pou-en-la-casa-blanca-de-que-temas-hablaran-en-la-cumbre-con-otros-presidentes,High,Fecha estimada. [PE-Latam 2026-08-24: Start_Date corregido de '2023-11-03' a '2023-11-01' (COLT tenia razon). Fuente: https://www.nodal.am/2023/11/nueve-presidentes-de-america-latina-llegan-a-eeuu-para-participar-manana-de-la-primera-cumbre-de-la-apep/ ; https://repor] [PE-Latam 2026-08-24: Duration_Days corregido de '1' a '4' (COLT tenia razon). Fuente: https://www.nodal.am/2023/11/nueve-presidentes-de-america-latina-llegan-a-eeuu-para-participar-manana-de-la-primera-cumbre-de-la-apep/],Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J024,125,Luis Lacalle Pou,Uruguay,Completed,2023-11-20,2023-11-24,5,China,Asia-Pacific,Beijing,Bilateral,State Visit,NA,Xi Jinping,Jefe de Estado/Gobierno,Mision oficial; asociacion estrategica integral y comercio agroalimentario (TLC).,https://www.subrayado.com.uy/lacalle-pou-llega-china-mision-oficialla-reunion-xi-jinping-y-los-objetivos-comerciales-n931393,High,"Llego a Pekin el 20-nov (agenda protocolar Beijing: lunes 20-nov Gran Muralla/Ciudad Prohibida; cumbre con Xi Jinping el miercoles 22-nov). QA-R6 2026-07-26: corregida nota anterior, que decia erroneamente ""Llego a Pekin el 18-nov"" -- la fuente (Subrayado) indica que ese sabado 18-nov Lacalle Pou PARTIO de Montevideo, no que llego a Beijing ese dia (viaje de larga distancia con escalas). Fechas de estancia en China (20 al 24-nov) sin cambios.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J025,126,Luis Lacalle Pou,Uruguay,Completed,2023-12-09,2023-12-10,2,Argentina,South America,Buenos Aires,Multilateral,Inauguration/Funeral,NA,Asunción de Javier Milei,NA,Asistencia a la investidura presidencial.,https://www.montevideo.com.uy/Noticias/Lacalle-Pou-partio-hacia-Argentina-para-asistir-a-la-asuncion-de-Milei-este-domingo-uc873535,High,"QA-R6 2026-07-26: corregido Start_Date (era 2023-12-10) y Duration_Days (era 1) -- fuente (Montevideo Portal, publicada 9-dic-2023 19:12hs) confirma que Lacalle Pou partio hacia Buenos Aires el SABADO 9-dic-2023 por la tarde, acompanado del canciller Paganini, y regreso a Uruguay el domingo 10-dic tras la asuncion de Milei. Estancia real en Argentina: 9 y 10 de diciembre.",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J026,127,Luis Lacalle Pou,Uruguay,Completed,2024-04-17,2024-04-17,1,Argentina,South America,Bariloche,Other,Global Forum,NA,Foro Llao Llao,NA,Foro empresarial exclusivo.,https://www.elpais.com.uy/mundo/argentina/que-es-el-foro-llao-llao-el-exclusivo-evento-de-empresarios-en-bariloche-en-el-que-participa-lacalle-pou,High,NA,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J027,128,Luis Lacalle Pou,Uruguay,Completed,2024-04-24,2024-04-24,1,Argentina,South America,Buenos Aires,Other,Global Forum,NA,Cena de la Fundación Libertad,NA,Evento ideologico-empresarial; pidio permiso por motivos personales.,https://en.wikipedia.org/wiki/List_of_international_presidential_trips_made_by_Luis_Lacalle_Pou,Medium,Segundo viaje a Argentina en una semana.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J028,129,Luis Lacalle Pou,Uruguay,Completed,2024-07-07,2024-07-08,2,Paraguay,South America,Asunción,Multilateral,Regional Summit,TRUE,LXIV Cumbre MERCOSUR,NA,Asume la presidencia pro tempore; reclamo por la ausencia de Milei; cena con Lula y Pena.,https://www.mercosur.int/64-cumbre-comunicado,High,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J029,130,Luis Lacalle Pou,Uruguay,Completed,2024-07-17,2024-07-18,1,Argentina,South America,Buenos Aires,Bilateral,Working Visit,TRUE,Javier Milei / acto AMIA 30 años,Jefe de Estado/Gobierno,Reunion en Casa Rosada; acto por el atentado a la AMIA.,https://www.infobae.com/politica/2024/07/17/javier-milei-recibio-a-lacalle-pou-en-la-casa-rosada-despues-de-las-tensiones-por-su-ausencia-en-la-cumbre-del-mercosur/,Medium,"QA-R6 2026-07-26: CONFIRMADO -- fuente (Infobae, publicada 17-jul-2024 16:44hs EST) relata la reunion bilateral Milei-Lacalle Pou en Casa Rosada como ocurrida ""esta tarde"" del propio 17-jul (mismo dia de publicacion), y que Lacalle Pou viajo para el acto internacional por los 30 anios del atentado a la AMIA que comenzaba ""desde hoy"" (17-jul) en el Hilton Puerto Madero (el aniversario exacto del atentado es el 18-jul-1994). Fechas 17/18-jul-2024 confirmadas correctas; se levanta la marca DUDOSO anterior. [PE-Latam 2026-08-24: Duration_Days corregido de '2' a '1' (COLT tenia razon). Fuente: https://www.elobservador.com.uy/nacional/lacalle-pou-encabezo-acto-la-plaza-matriz-la-jura-la-constitucion-su-ultimo-18-julio-como-presidente-n5951925]",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J030,131,Luis Lacalle Pou,Uruguay,Completed,2024-09-25,2024-09-27,3,United States,North America,New York,Multilateral,Global Forum,TRUE,79ª Asamblea General ONU,NA,Ultimo viaje del mandato; discurso el jueves 26 y audiencia privada con Guterres.,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-lacalle-pou-regreso-pais-tras-participar-asamblea-general-onu,High,Ultimo viaje internacional como presidente.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J031,132,Luis Lacalle Pou,Uruguay,Canceled,2021-05-24,NA,NA,Ecuador,South America,Quito,Multilateral,Inauguration/Funeral,NA,Asunción de Guillermo Lasso,NA,Objetivo: investidura de Lasso. Cancelacion: muerte del ministro del Interior Jorge Larranaga.,https://www.teledoce.com/telemundo/nacionales/lacalle-pou-cancelo-su-viaje-a-ecuador-tras-fallecimiento-de-larranaga/,Medium,Destino anunciado y cancelado.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-LLP-J032,133,Luis Lacalle Pou,Uruguay,Canceled,2022-06-07,NA,NA,United States,North America,Los Angeles,Multilateral,Regional Summit,NA,IX Cumbre de las Américas,NA,Objetivo: IX Cumbre de las Americas. Cancelacion: positivo de COVID-19; dio discurso virtual; delegacion del canciller Bustillo.,https://www.cronista.com/internacionales/el-presidente-de-uruguay-dio-positivo-de-covid-luis-lacalle-pou-no-viaja-a-la-cumbre-de-las-americas/,High,Destino anunciado y cancelado; anuncio via Twitter el 6-jun-2022.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-YO-J001,134,Yamandú Orsi,Uruguay,Completed,2025-04-07,2025-04-07,1,Panama,Central America,Panama City,Bilateral,Working Visit,TRUE,José Raúl Mulino,Jefe de Estado/Gobierno,Primer viaje oficial; apertura de mercados con delegacion arrocera; bilateral con Mulino.,https://www.subrayado.com.uy/yamandu-orsi-se-reunio-el-presidente-panama-su-primer-viaje-oficial-queremos-ser-el-camino-la-certeza-n973872,High,Primera visita de un presidente uruguayo a Panama en 17 anios; encadenado con Honduras.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-YO-J001,135,Yamandú Orsi,Uruguay,Completed,2025-04-08,2025-04-09,2,Honduras,Central America,Tegucigalpa,Multilateral,Regional Summit,TRUE,IX Cumbre CELAC,NA,IX Cumbre CELAC; bilaterales con Petro y Castro.,https://www.laprensa.hn/honduras/yamandu-orsi-presidente-uruguay-llega-honduras-participar-cumbre-celac-AM25295511,High,NA,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-YO-J002,136,Yamandú Orsi,Uruguay,Completed,2025-06-29,2025-07-01,3,Spain,Europe,Seville,Multilateral,Global Forum,TRUE,IV Conferencia ONU Financiación para el Desarrollo,NA,Debate general FfD4; cena con Felipe VI y Letizia; defensa del multilateralismo.,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-orsi-llego-sevilla-para-participar-conferencia-sobre-financiacion,High,Llego 29-jun (cena Real Alcazar); debate 30-jun a 1-jul.,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-YO-J003,137,Yamandú Orsi,Uruguay,Completed,2025-07-02,2025-07-03,2,Argentina,South America,Buenos Aires,Multilateral,Regional Summit,TRUE,LXVI Cumbre MERCOSUR,NA,Debut en cumbre MERCOSUR; bilateral con Milei; anuncio del acuerdo MERCOSUR-EFTA.,https://www.ambito.com/uruguay/yamandu-orsi-debuta-su-primera-cumbre-del-mercosur-n6163189,High,NA,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-YO-J004,138,Yamandú Orsi,Uruguay,Completed,2025-07-05,2025-07-07,3,Brazil,South America,Rio de Janeiro,Multilateral,Global Forum,TRUE,XVII Cumbre BRICS,NA,"Invitado por Lula; sesion sobre multilateralismo e IA; bilaterales con India, Sudafrica y Vietnam.",https://www.elobservador.com.uy/nacional/yamandu-orsi-participo-nueva-cumbre-los-brics-brasil-las-reuniones-bilaterales-y-la-broma-lula-n6007387,High,Salio 4-jul de noche.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-YO-J005,139,Yamandú Orsi,Uruguay,Completed,2025-07-20,2025-07-21,2,Chile,South America,Santiago,Multilateral,Global Forum,FALSE,Reunión de Alto Nivel 'Democracia Siempre',NA,"Cumbre progresista con Boric, Lula, Petro y Sanchez; declaracion en defensa de la democracia.",https://www.elobservador.com.uy/nacional/tras-reunion-chile-orsi-sanchez-lula-boric-y-petro-manifestaron-su-compromiso-la-defensa-la-democracia-n6009407,High,Llego el domingo 20; reunion el 21 en La Moneda.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-YO-J006,140,Yamandú Orsi,Uruguay,Completed,2025-09-21,2025-09-24,7,United States,North America,New York,Multilateral,Global Forum,TRUE,80ª Asamblea General ONU,NA,Primer discurso ante la AGNU (23-sep); homenaje a Mujica en NYU (24-sep); bilateral con el BID.,https://www.gub.uy/presidencia/comunicacion/noticias/orsi-nueva-york-mujica-onu,High,"Viajo el domingo 21. [PE-Latam 2026-08-24: Duration_Days corregido de '4' a '7' (COLT tenia razon). Fuente: https://www.ambito.com/uruguay/yamandu-orsi-destaco-que-hay-mucho-interes-empresarial-su-regreso-estados-unidos-n6195694 (publicado 27-sep-2025, 'Orsi]",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
URU-YO-J007,141,Yamandú Orsi,Uruguay,Completed,2025-10-15,2025-10-15,1,Belgium,Europe,Brussels,Bilateral,Working Visit,TRUE,Autoridades de la Unión Europea,Jefe de Estado/Gobierno,Escala inicial de la gira europea; reuniones con Consejo y Parlamento Europeo por el acuerdo MERCOSUR-UE.,https://www.elobservador.com.uy/nacional/la-gira-orsi-europa-entrega-escultura-pablo-atchugarry-y-reuniones-el-papa-leon-xiv-rey-belgica-y-autoridades-union-europea-n6019236,Medium,"DUDOSO: escala confirmada en previa; falta nota post-facto de Presidencia. CONFIRMAR. NOTA 2026-07-21: confirmado post-facto (El Observador) que Orsi se reunio en Bruselas el 15-oct-2025 con el presidente del Consejo Europeo (Costa), la presidenta del Parlamento Europeo (Metsola) y autoridades belgas, dentro de la gira Bruselas-Roma-Vaticano; se levanta la marca DUDOSO anterior. | Counterpart_Type-QA 2026-07-27: duda sobre si corresponde el default 'Jefe de Estado/Gobierno'. Segun nota previa del proyecto, Orsi se reunio en Bruselas (15-oct-2025) con el Presidente del Consejo Europeo (Antonio Costa) y la Presidenta del Parlamento Europeo (Roberta Metsola) -- autoridades de la UE, no el Rey ni el Primer Ministro de Belgica -- ademas de 'autoridades belgas' sin especificar si incluyo al jefe de Estado/Gobierno belga. Se mantiene el default por falta de certeza sobre el component estrictamente belga de la agenda; queda pendiente de revision si se confirma que no hubo encuentro con la maxima autoridad belga.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
