TripID,LeaderID,LeaderFullName,TripStartDate,CountryVisited,campos_pendientes,fuente_ya_intentada,justificacion_original
2931-PRY-BEL-42165,2931,Horacio Cartes,2015-06-10,Belgium,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita ProQuest/Getty (paywall).,Sin nota descriptiva del motivo de la visita a Bélgica; no se pudo confirmar ni descartar con las fuentes disponibles.
2931-PRY-BOL-42240,2931,Horacio Cartes,2015-08-24,Bolivia,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita ProQuest/Getty (paywall).,Nota específica ('Inauguration of liquefied petroleum gas plan') es plausible pero no se pudo corroborar con fuente independiente abierta.
2931-PRY-BOL-43060,2931,Horacio Cartes,2017-11-21,Bolivia,existencia_del_viaje (colt_unico),Búsqueda relacionada con gasoducto/hidrovía Bolivia-Paraguay en 2017 no permitió confirmar fecha exacta de una visita de Cartes a Bolivia en noviembre de 2017.,"No se encontró una fuente que confirme con precisión esta visita puntual; se distingue del viaje ya confirmado de diciembre de 2013 (BOL-41614, 'primera visita oficial')."
2931-PRY-BRA-41836,2931,Horacio Cartes,2014-07-16,Brazil,existencia_del_viaje (colt_unico),Búsqueda sobre ceremonias del Mundial de Brasil 2014 en julio: la ceremonia de apertura del torneo fue el 12-jun-2014 y la de clausura (previa a la final) el 13-jul-2014; ninguna coincide con la fecha registrada por COLT (16-jul-2014).,Existe una inconsistencia interna en el propio dato de COLT: la nota dice 'Only attended the opening ceremony' pero la fecha (16-jul) no corresponde ni a la apertura (12-jun) ni a la clausura (13-jul)
2931-PRY-CHL-41533,2931,Horacio Cartes,2013-09-16,Chile,existencia_del_viaje (colt_unico),"No se encontró fuente independiente abierta con fecha exacta (presupuesto de búsqueda agotado); COLT cita 5 fuentes (ProQuest y Eastview WNC, ambas detrás de paywall universitario).","La nota es específica ('met with congress, president of supreme court') y COLT cita múltiples archivos profesionales independientes, pero no se pudo verificar de forma abierta. Cartes ya era president"
2931-PRY-FRA-42338,2931,Horacio Cartes,2015-11-30,France,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita únicamente Getty (paywall/sin acceso a caption).,Sin nota descriptiva ni corroboración independiente disponible para este viaje a Francia en noviembre de 2015.
2931-PRY-FRA-42524,2931,Horacio Cartes,2016-06-03,France,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 5 fuentes Getty (sin acceso a caption).,"Sin nota descriptiva; a pesar de la alta cantidad de fuentes Getty citadas (5), no se pudo verificar el contenido/fecha exacta de forma independiente."
2931-PRY-DEU-42713,2931,Horacio Cartes,2016-12-09,Germany,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita únicamente Getty (paywall).,Sin nota descriptiva ni corroboración independiente disponible para este viaje a Alemania en diciembre de 2016.
2931-PRY-VAT-41603,2931,Horacio Cartes,2013-11-25,Holy See,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita únicamente Getty (paywall).,"No coincide en fecha con ninguno de los encuentros Cartes-Francisco ya registrados en nuestra base (abr-2014, ene-2017, nov-2017), por lo que no se trata de un duplicado evidente; sin embargo, tampoco"
2931-PRY-ISR-42568,2931,Horacio Cartes,2016-07-17,Israel,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 5 fuentes ProQuest (paywall).,"Nota específica ('Tree planting ceremony') y múltiples fuentes citadas por COLT, pero no se pudo verificar de forma independiente y abierta la fecha exacta de este viaje a Israel de julio de 2016."
2931-PRY-MEX-42608,2931,Horacio Cartes,2016-08-26,Mexico,existencia_del_viaje (colt_unico),COLT cita como fuente propia una página oficial del gobierno mexicano (gob.mx/sre) sobre la visita oficial de Cartes a México; el intento de acceder directamente a esa página no devolvió contenido verificable.,"Aunque COLT cita una fuente gubernamental mexicana (normalmente de alta fiabilidad) para este viaje de agosto de 2016, no se pudo confirmar directamente el contenido de esa página durante esta verific"
2931-PRY-PAN-42103,2931,Horacio Cartes,2015-04-09,Panama,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 2 fuentes Getty (paywall).,Sin nota descriptiva ni corroboración independiente disponible para este viaje a Panamá de abril de 2015.
2931-PRY-PRT-42865,2931,Horacio Cartes,2017-05-10,Portugal,existencia_del_viaje (colt_unico),"COLT cita como una de sus fuentes propias lanacion.com.py 'El presidente Cartes partió ayer a Portugal' (10-may-2017), un medio paraguayo específico para este viaje; no se pudo abrir/confirmar directamente el contenido de esa nota durante esta verificación.","La fuente citada por COLT es de un medio paraguayo directamente relacionado con este viaje (visita a Fátima en el centenario de las apariciones, con presencia del Papa Francisco), lo cual es plausible"
2931-PRY-SUR-41516,2931,Horacio Cartes,2013-08-30,Suriname,existencia_del_viaje (colt_unico),"No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 4 fuentes (ProQuest y Getty, paywall).","Sin nota descriptiva; el viaje (30-ago-2013, apenas 2 semanas después de la asunción de Cartes el 15-ago) es cronológicamente plausible como parte de una gira regional de cortesía inicial, pero no se "
2931-PRY-ARE-42751,2931,Horacio Cartes,2017-01-16,United Arab Emirates,existencia_del_viaje (colt_unico),"No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 2 fuentes (ProQuest/Getty, paywall).","Sin nota descriptiva ni corroboración independiente disponible para este viaje a EAU de enero de 2017 (distinto del ítem ARE-42927 de julio de 2017, que sí se identificó como probable escala)."
2931-PRY-GBR-41949,2931,Horacio Cartes,2014-11-06,United Kingdom,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 1 fuente ProQuest (paywall).,Nota específica ('Attended the UK-Paraguay Trade and Investment Forum') es plausible pero no se pudo corroborar con una fuente independiente abierta dentro del tiempo disponible.
2931-PRY-USA-42306,2931,Horacio Cartes,2015-10-29,United States,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 1 fuente ProQuest (paywall).,Nota específica ('Receives Innovative Leader of the Year Award') es plausible pero no se pudo corroborar con una fuente independiente abierta.
2931-PRY-URY-41572,2931,Horacio Cartes,2013-10-25,Uruguay,existencia_del_viaje (colt_unico),"No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 4 fuentes (ProQuest/Eastview/Getty, paywall).",Sin nota descriptiva ni corroboración independiente disponible para este viaje a Uruguay de octubre de 2013.
2931-PRY-URY-42180,2931,Horacio Cartes,2015-06-25,Uruguay,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 1 fuente ProQuest (paywall).,Sin nota descriptiva ni corroboración independiente disponible para este viaje a Uruguay de junio de 2015.
2931-PRY-URY-43026,2931,Horacio Cartes,2017-10-18,Uruguay,existencia_del_viaje (colt_unico),No se realizó búsqueda independiente exitosa (presupuesto agotado); COLT cita 1 fuente Getty (paywall).,Sin nota descriptiva ni corroboración independiente disponible para este viaje a Uruguay de octubre de 2017.
3481-PRY-BOL-43628,3481,Mario Abdo Benitez,2019-06-12,Bolivia,Duration_Days/TripDuration,"presidencia.gov.py (arts. 35071, 35073, 35075 - viaje, jornada bilateral, retorno); búsqueda web general sobre la visita a La Paz del 12-jun-2019","Se confirma el viaje a La Paz el 12-jun-2019 (ceremonia del cese de hostilidades del Chaco, gabinete binacional), pero ninguna fuente accesible precisa si Abdo pernoctó o retornó el mismo día. No se h"
3481-PRY-COL-44779,3481,Mario Abdo Benitez,2022-08-06,Colombia,Duration_Days/TripDuration,mre.gov.py (encuentro bilateral previo); Wikipedia 'Investidura presidencial de Gustavo Petro' (ceremonia 7-ago-2022),"Se confirma el encuentro bilateral el 6-ago y la investidura el 7-ago-2022, consistente con nuestros 2 días, pero no se halló evidencia que confirme ni descarte una tercera jornada (8-ago) como indica"
3481-PRY-USA-43367,3481,Mario Abdo Benitez,2018-09-24,United States,Duration_Days; Start_Date,"gadebate.un.org/en/73/paraguay (nuestra fuente, discurso 25-sep-2018); SourceLinks de COLT son enlaces de pago (advance-lexis) no accesibles","Nuestra fuente oficial de la ONU confirma el discurso el 25-sep-2018, pero no precisa cuántos días permaneció Abdo en Nueva York. Los enlaces fuente de COLT están detrás de un paywall (Lexis Advance) "
3481-PRY-USA-44823,3481,Mario Abdo Benitez,2022-09-19,United States,Start_Date/TripStartDate,"mre.gov.py (discurso AGNU 20-sep, reunión Biden 22-sep, disertación Miami 23-sep); SourceLinks de COLT parcialmente inaccesibles (lexis, twitter)",Nuestra propia nota reconoce que la fecha de llegada a Nueva York no está confirmada con precisión; no se halló evidencia adicional que permita decidir entre el 18 o 19-sep-2022 como fecha de inicio.
4034-PRY-BRA-45613,4034,Santiago Pena,2024-11-17,Brazil,Duration_Days; Start_Date,https://www.abc.com.py/politica/2024/11/18/cumbre-del-g20-santiago-pena-hospitalizado-en-brasil/ ; https://cnnespanol.cnn.com/2024/11/18/presidente-paraguay-hospitalizado-rio-indisposicion-orix ; cumbre G20 realizada 18-19 nov 2024,"La prensa confirma que Peña ya estaba en Río de Janeiro la noche del lunes 18-nov (cuando fue hospitalizado), pero ninguna fuente indica si llegó el 17 (día previo, patrón habitual en cumbres) o el mi"
4034-PRY-FRA-45635,4034,Santiago Pena,2024-12-09,France,Duration_Days; Start_Date,"SourceLinks de COLT (presidencia.gov.py, Facebook) no incluyen fecha explícita de inicio del tramo en Francia; nuestra propia nota reconoce 'fechas estimadas dentro del rango general de gira (6-14 dic 2024)'.",Tanto nuestra base como COLT usan fechas estimadas para este tramo intermedio de la gira Uruguay-Francia-Israel; no se halló una fuente primaria que fije el día exacto de llegada a París ni la duració
4034-PRY-ISR-45637,4034,Santiago Pena,2024-12-11,Israel,Duration_Days,"https://www.abc.com.py/politica/2024/12/12/pena-y-netanyahu-inauguran-embajada-de-paraguay-en-jerusalen/ (confirma inauguración de embajada 12-dic-2024, pero no la fecha exacta de regreso)","Se confirma que la inauguración de la embajada ocurrió el 12-dic-2024 (dentro de la ventana de ambas versiones), pero no se halló fuente que confirme la fecha exacta de salida de Israel para decidir e"
4034-PRY-MEX-45566,4034,Santiago Pena,2024-10-01,Mexico,Duration_Days; Start_Date,"Ceremonia de Sheinbaum confirmada 1-oct-2024 por múltiples fuentes (xinhua, nmas.com.mx); no se halló fuente independiente que confirme la fecha exacta de salida de Paraguay.","Nuestra nota cita una 'nota oficial paraguaya' que indicaría salida el 29-sep, pero no pudimos verificar esa fuente de forma independiente en la búsqueda web; tampoco se halló respaldo directo para la"
4034-PRY-ARE-45801,4034,Santiago Pena,2025-05-24,United Arab Emirates,Duration_Days; Start_Date,No se halló fuente primaria con fechas exactas del tramo en Abu Dabi.,"Dado que se confirmó que el tramo de Singapur en esta misma gira larga (mayo 2025) tenía fechas incorrectas en nuestra base (ver ítem SGP-45800), es posible que el tramo de EAU también requiera revisi"
4034-PRY-USA-45222,4034,Santiago Pena,2023-10-23,United States,Start_Date,No se halló fuente independiente que confirme la fecha exacta de llegada (22 vs 23 de octubre de 2023) para el discurso ante la OEA.,Ambas fechas son plausibles (diferencia de un solo día); no se halló evidencia que decante hacia una u otra versión.
4034-PRY-USA-45775,4034,Santiago Pena,2025-04-28,United States,Destination_City; Duration_Days; Start_Date,Nuestra propia nota reconoce fechas estimadas; no se halló cobertura que confirme o descarte una escala en Nueva York antes de Los Ángeles.,No se encontró evidencia independiente sobre las fechas exactas ni sobre si el viaje incluyó una escala en Nueva York (COLT) o fue solo a Los Ángeles (nuestro registro). [item dividido automaticamente
4034-PRY-USA-45922,4034,Santiago Pena,2025-09-22,United States,Duration_Days,No se halló fuente que confirme la duración exacta del viaje a la 80° AGNU (sep-2025) más allá de nuestra propia estimación de alta confiabilidad.,Diferencia de solo 1 día (5 nuestro vs 6 COLT); no se halló evidencia concluyente para decidir entre ambas versiones.
4034-PRY-URY-45632,4034,Santiago Pena,2024-12-06,Uruguay,Duration_Days,"Nuestra propia nota reconoce fechas 'estimadas dentro del rango general de gira (6-14 dic 2024, Uruguay-Francia-Israel)'.",Tanto nuestra base como COLT parecen basarse en estimaciones para este primer tramo de la gira de diciembre 2024; no se halló fuente primaria con fecha exacta de salida de Montevideo.
844-PRY-ARG-35202,844,Juan Carlos Wasmosy,1996-05-17,Argentina,existencia_del_viaje (colt_unico),COLT SourceLink FBIS titulado 'Argentina: Paraguay's Wasmosy Thanks Menem for Support'; búsqueda propia sin confirmación de traslado físico.,El titular confirma un gesto de agradecimiento a Menem pero no aclara si fue un viaje físico a Argentina o una declaración/llamada telefónica; COLT mismo anota 'very few details'. Posible evento herma
844-PRY-ARG-35915,844,Juan Carlos Wasmosy,1998-04-30,Argentina,existencia_del_viaje (colt_unico),COLT SourceLink Lexis (sin título recuperable); búsqueda propia sin resultados.,"No se halló cobertura de prensa ni referencia histórica sobre un viaje a Argentina en esta fecha (fines de abril/inicios de mayo 1998, período previo a las elecciones paraguayas del 10-may-1998); sin "
844-PRY-BOL-35542,844,Juan Carlos Wasmosy,1997-04-22,Bolivia,existencia_del_viaje (colt_unico),"Búsqueda propia: se confirmó una IX Reunión del Consejo Presidencial Andino en Sucre, Bolivia, el 22-abr-1997, pero no se halló confirmación de que Wasmosy (Paraguay no es miembro de la Comunidad Andina) haya asistido como invitado.","Existe un evento presidencial real en Sucre en esas fechas (cumbre andina), pero Paraguay no integra la Comunidad Andina y no se encontró fuente que confirme ni descarte la asistencia de Wasmosy como "
844-PRY-BRA-34620,844,Juan Carlos Wasmosy,1994-10-13,Brazil,existencia_del_viaje (colt_unico),COLT SourceLinks FBIS titulados 'Wasmosy Denies Detentions Made in Rodriguez Case' (ambos enlaces con el mismo título).,"El único titular recuperable de la fuente citada por COLT es sobre un tema de política doméstica paraguaya (declaraciones de Wasmosy negando detenciones en un caso judicial), sin mención de viaje a Br"
844-PRY-BRA-34954,844,Juan Carlos Wasmosy,1995-09-12,Brazil,existencia_del_viaje (colt_unico),COLT SourceLink FBIS (sin título recuperable); nota de COLT: 'Very few details on specific activities of this visit'.,"No se encontró título ni contenido recuperable en la fuente citada, y la propia nota de COLT admite que hay muy pocos detalles disponibles; sin evidencia adicional en ningún sentido."
844-PRY-BRA-35201,844,Juan Carlos Wasmosy,1996-05-16,Brazil,existencia_del_viaje (colt_unico),"COLT SourceLink FBIS titulado 'Argentina: Paraguay's Wasmosy Thanks Menem for Support' (mismo título que 844-PRY-ARG-35202, un día después).",Comparte fuente y titular con 844-PRY-ARG-35202 (17-may-1996) y temáticamente con 844-PRY-URY-35203 (18-may-1996); posible triple entrada de COLT para un mismo evento de 'gira de agradecimiento' tras 
844-PRY-CHL-34743,844,Juan Carlos Wasmosy,1995-02-13,Chile,existencia_del_viaje (colt_unico),COLT SourceLinks FBIS (sin título recuperable); sin notas adicionales de COLT.,No se encontró título recuperable en las fuentes citadas ni corroboración independiente vía búsqueda web para un viaje a Chile en esta fecha (13-14 feb 1995).
844-PRY-CHL-35902,844,Juan Carlos Wasmosy,1998-04-17,Chile,existencia_del_viaje (colt_unico),"COLT SourceLinks ProQuest (sin título recuperable); búsqueda propia confirma que el Acuerdo Chile-Mercosur (ACE 35) ya regía desde octubre de 1996, y que el 17-abr-1998 fue la fecha de firma del TLC Chile-México (evento distinto).",No se pudo confirmar un acuerdo bilateral Chile-Paraguay firmado específicamente el 17-18 abr 1998; existe la posibilidad de que la entrada de COLT haya confundido este viaje con la firma del TLC Chil
844-PRY-ECU-34947,844,Juan Carlos Wasmosy,1995-09-05,Ecuador,existencia_del_viaje (colt_unico),COLT SourceLinks FBIS (sin título recuperable); sin notas adicionales de COLT.,No se encontró título recuperable ni corroboración independiente para un viaje a Ecuador el 5-sep-1995.
844-PRY-SLV-35824,844,Juan Carlos Wasmosy,1998-01-29,El Salvador,existencia_del_viaje (colt_unico),"COLT Notes: 'no information;no confirmation of visit' (admisión explícita de COLT); mismo SourceLink que 844-PRY-CRI-35823 (Costa Rica, día anterior).",COLT mismo declara explícitamente no tener confirmación de esta visita; comparte la fuente con el tramo de Costa Rica (28-29 ene 1998) pero no se encontró evidencia independiente de un tramo adicional
844-PRY-VAT-34745,844,Juan Carlos Wasmosy,1995-02-15,Holy See,existencia_del_viaje (colt_unico),COLT SourceLinks FBIS (sin título recuperable); sin notas adicionales de COLT.,No se encontró título recuperable en las fuentes ni corroboración independiente de una visita al Vaticano en estas fechas (15-19 feb 1995); las visitas de mandatarios latinoamericanos al Vaticano son 
844-PRY-USA-35001,844,Juan Carlos Wasmosy,1995-10-29,United States,existencia_del_viaje (colt_unico),COLT SourceLink FBIS (sin título recuperable); búsqueda propia sobre un discurso en la Universidad de Kansas sin resultados concluyentes.,No se pudo confirmar independientemente un discurso de Wasmosy en la Universidad de Kansas el 29-oct-1995 pese a la búsqueda específica; la propia nota de COLT admite 'very little info'. Es un evento 
844-PRY-USA-35540,844,Juan Carlos Wasmosy,1997-04-20,United States,existencia_del_viaje (colt_unico),COLT SourceLink ProQuest (sin título recuperable); búsqueda propia sin resultados sobre una visita al delta del Mississippi/sur de Florida.,"No se encontró corroboración independiente; la propia nota de COLT admite 'not much info, dates approx'. Itinerario inusual (delta del Mississippi, sur de Florida) sin confirmación en ningún sentido."
844-PRY-URY-34351,844,Juan Carlos Wasmosy,1994-01-17,Uruguay,existencia_del_viaje (colt_unico),COLT SourceLink FBIS (sin título recuperable); nota de COLT: 'no end date given'.,No se encontró título recuperable en la fuente citada ni corroboración independiente para un viaje a Uruguay el 17-ene-1994.
844-PRY-URY-35203,844,Juan Carlos Wasmosy,1996-05-18,Uruguay,existencia_del_viaje (colt_unico),COLT SourceLink FBIS titulado 'Argentina: Paraguay's Wasmosy Thanks Menem for Support' (mismo título que 844-PRY-ARG-35202 y 844-PRY-BRA-35201).,Comparte fuente y temática con 844-PRY-ARG-35202 (17-may-1996) y 844-PRY-BRA-35201 (16-may-1996); posible tercera entrada de COLT del mismo evento/gesto de agradecimiento post-crisis Oviedo repartido 
844-PRY-URY-35768,844,Juan Carlos Wasmosy,1997-12-04,Uruguay,existencia_del_viaje (colt_unico),COLT SourceLink ProQuest (sin título recuperable); sin notas adicionales de COLT.,No se encontró título recuperable ni corroboración independiente para un viaje a Uruguay el 4-5 dic 1997.
844-PRY-URY-35781,844,Juan Carlos Wasmosy,1997-12-17,Uruguay,existencia_del_viaje (colt_unico),COLT SourceLink ProQuest (sin título recuperable); nota de COLT: 'Very few details on specific activities of this visit'.,"No se encontró título recuperable ni corroboración independiente para un viaje a Uruguay el 17-dic-1997, dos semanas después de 844-PRY-URY-35768; la propia nota de COLT admite escasez de detalles."
