colt_TripID,our_Trip_ID,tipo,veredicto_o_decision,campo,valor_correcto,fuente,justificacion
191-URY-PRY-35600,,colt_unico,agregar,,,"Busqueda web sobre la XII Cumbre de Presidentes del Mercosur, Asuncion, 19/6/1997 (bajo presidencia de Wasmosy)","La XII Cumbre del Mercosur se realizo en Asuncion el 19/6/1997, coincidiendo exactamente con el TripStartDate de COLT (19/6/1997)."
191-URY-PRY-35665,,colt_unico,No_verificable,,,N/A - sin resultados relevantes en busqueda web,"No se encontro informacion sobre un viaje de Sanguinetti a Paraguay el 23/8/1997 (dos meses despues de la XII Cumbre de Mercosur del 19/6/1997, que si esta confirmada). Sin evidencia en ningun sentido de que este segundo viaje haya o no ocurrido."
191-URY-PRY-36325,,colt_unico,No_verificable,,,N/A - sin resultados relevantes en busqueda web,Para junio de 1999 el presidente paraguayo ya no era Wasmosy (su mandato termino en agosto de 1998); no se encontro confirmacion de una cumbre en Asuncion el 14/6/1999. Sin evidencia en ningun sentido.
191-URY-PRT-35992,,colt_unico,agregar,,,https://arquivos.rtp.pt/conteudos/visita-oficial-de-julio-sanguinetti/,"El archivo de la television publica portuguesa (RTP) documenta la visita oficial de Sanguinetti a Portugal por invitacion del presidente Mario Soares, con ceremonias en el Monasterio de los Jeronimos y el Palacio de Belem, consistente con una visita de Estado en julio de 1998."
191-URY-PRT-36084,,colt_unico,agregar,,,https://rieoei.org/historico/oeivirt/rie18a10.htm ; https://segib.org/es/cumbre/viii-cumbre-iberoamericana/,"La VIII Cumbre Iberoamericana se realizo en Oporto (Portugal) el 17-18/10/1998; fuentes confirman explicitamente la participacion de 'Julio Maria Sanguinetti Coirolo, presidente de la Republica Oriental del Uruguay', coincidiendo con TripStartDate y la nota sobre la Declaracion de Porto."
191-URY-ESP-36081,,colt_unico,No_verificable,,,N/A - sin confirmacion directa de esta escala especifica en Madrid,"Es consistente en tiempo con el confirmado viaje a Portugal tres dias despues (Cumbre Iberoamericana de Oporto, 16-18/10/1998) y con la fundacion por Sanguinetti del Circulo de Montevideo, con sede vinculada a Madrid, pero no se encontro una fuente que confirme especificamente este acto del 13/10/1998 en Madrid."
191-URY-USA-35927,,colt_unico,No_verificable,,,N/A - sin resultados relevantes sobre la cena del AJC de mayo 1998,No se encontro cobertura del evento del American Jewish Committee ni de la visita a Florida International University y al Museo del Holocausto en Washington en mayo de 1998. Sin evidencia en ningun sentido.
191-URY-USA-35998,,colt_unico,agregar,,,https://clintonwhitehouse6.archives.gov/1998/07/1998-07-09-statement-on-working-visit-with-president-of-uruguay.html,"Comunicado oficial de la Casa Blanca (9/7/1998) confirma que Clinton invito a Sanguinetti a una 'Working Visit' el 23/7/1998, aceptada por Sanguinetti; coincide con TripStartDate de COLT (22/7/1998, viaje de ida). Ver nota en item ARG-35999 sobre la conexion con el viaje inmediatamente posterior a Ushuaia."
191-URY-USA-36292,,colt_unico,agregar,,,"https://www.iadb.org/en/news/news-releases/1999-05-07/high-level-group-to-discuss-governance-in-latin-america-and-impact-of-globalization,74.html","Comunicado del BID confirma que la 5ta reunion plenaria del Circulo de Montevideo se realizo en Washington DC el 13-14/5/1999, y que entre los oradores de apertura estuvo explicitamente 'Uruguay's President Julio Maria Sanguinetti', junto al presidente del BID Enrique Iglesias y Felipe Gonzalez. Coincide con TripStartDate de COLT (12/5/1999)."
191-URY-VEN-35569,,colt_unico,agregar,,,"Busqueda web sobre la XIII Conferencia Interparlamentaria Union Europea-America Latina, Caracas, 19/5/1997","Se confirma la recepcion del presidente Sanguinetti y su esposa en el aeropuerto de Maiquetia (Venezuela) en mayo de 1997, coincidiendo con la XIII Conferencia Interparlamentaria UE-America Latina realizada el 19/5/1997, que coincide con TripStartDate y la nota de COLT sobre esta conferencia."
191-URY-VEN-36191,,colt_unico,No_verificable,,,N/A - sin confirmacion directa,"La fecha (31/1/1999) es cercana a la asuncion de Hugo Chavez como presidente de Venezuela (2/2/1999), a la que asistieron numerosos jefes de Estado, pero no se encontro una lista de asistentes que confirme la presencia de Sanguinetti, ni informacion sobre el encuentro con el ministro frances Josselin mencionado por COLT."
2029-URY-ARG-43809,100,discrepancia,nuestro_correcto,Duration_Days,1,https://www.montevideo.com.uy/Noticias/Lacalle-Pou-y-Tabare-Vazquez-viajaron-juntos-a-la-asuncion-de-Alberto-Fernandez-uc738164,"Viaje de un solo dia a Buenos Aires (cruce del Rio de la Plata) para la asuncion de Alberto Fernandez, confirmado por prensa uruguaya que describe ida y vuelta el mismo dia junto al presidente electo Lacalle Pou. COLT tiene Confidence=1 (la mas baja) y sus fuentes no corroboran una segunda jornada."
2029-URY-AUT-38848,33,discrepancia,nuestro_correcto,Duration_Days,3,https://www.infobae.com/2006/05/04/253240-bush-y-tabare-acuerdan-intensificar-la-relacion-comercial-sus-paises/,"La IV Cumbre UE-ALC en Viena se realizo los dias 12 y 13 de mayo de 2006, confirmado por dos notas independientes de Infobae; con arribo el 11-may la estadia cubre al menos hasta el 13-may (3 dias). COLT (Confidence=1) marca explicitamente 'date of return unclear based on public information available', indicando subregistro."
2029-URY-AUT-42883,154,discrepancia,COLT_correcto,Start_Date,2017-05-28,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-vazquez-comenzo-gira-oficial-austria-egipto-suiza,"Fuente oficial (Presidencia de Uruguay, 28-may-2017), verificada directamente en esta revision, confirma que Vazquez partio de Montevideo el domingo 28-may en un vuelo comercial hacia Viena como primera escala de la gira Austria-Egipto-Suiza. El Start_Date de nuestra base (29-may) fue marcado internamente como 'ESTIMADO' en la nota metodologica del Trip_ID 154."
2029-URY-AUT-42883,154,discrepancia,COLT_correcto,Duration_Days,4,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-vazquez-comenzo-gira-oficial-austria-egipto-suiza,"La misma fuente oficial confirma que la delegacion arribo a El Cairo el miercoles 31-may (fecha que coincide con el Start_Date ya confirmado de nuestro Trip_ID 93-Egipto). Esto implica que el tramo de Viena se extendio del 28 al 31-may (4 dias), coincidiendo con el valor de COLT, y no los 2 dias (29-30) actualmente cargados."
2029-URY-BRA-38443,24,discrepancia,nuestro_correcto,Start_Date,2005-03-31,http://archivo.presidencia.gub.uy/_web/noticias/2005/03/2005032903.htm,"Fuente oficial del archivo de Presidencia (publicada 29-mar-2005, ya auditada en segunda opinion) detalla itinerario exacto: partida de Montevideo el jueves 31-mar a las 18hs, llegada a Brasilia esa noche, reunion con Lula el 1-abr y regreso esa misma noche. COLT (Confidence=1, fuentes ProQuest/Getty) solo registra el dia de la reunion (1-abr)."
2029-URY-BRA-38443,24,discrepancia,nuestro_correcto,Duration_Days,2,http://archivo.presidencia.gub.uy/_web/noticias/2005/03/2005032903.htm,"Mismo itinerario oficial: el viaje cubrio la noche del 31-mar (partida y llegada a Brasilia) y el 1-abr (reunion y regreso), es decir 2 dias, ya verificado en auditoria de segunda opinion con fuente primaria."
2029-URY-BRA-39798,44,discrepancia,nuestro_correcto,Start_Date,2008-12-15,https://legislativo.parlamento.gub.uy:443/temporales/20081209S0063_SSN5083377.html,"La venia parlamentaria (autorizacion oficial de salida del pais) registra la partida el 15-dic-2008 para la gira que incluyo la Cumbre MERCOSUR/UNASUR en Salvador de Bahia. COLT (Confidence=1, fuente unica de licencia de imagen Getty) solo fecha el dia de apertura de la cumbre (16-dic)."
2029-URY-BRA-39882,46,discrepancia,nuestro_correcto,Duration_Days,1,http://archivo.presidencia.gub.uy/_web/MEM_2009/MRREE.pdf,La Memoria Anual del Ministerio de Relaciones Exteriores (fuente oficial primaria) registra esta visita a Brasilia (firma de acuerdos con Lula) como un viaje de un solo dia. COLT (Confidence=1) se basa unicamente en una licencia de imagen Getty sin notas adicionales que corroboren una segunda jornada.
2029-URY-BRA-42143,86,discrepancia,COLT_correcto,Start_Date,2015-05-19,https://www.gettyimages.com/license/474237646,"COLT documenta esta visita de Estado con 5 fuentes independientes (incluyendo 2 articulos de prensa contemporaneos via ProQuest) que describen actividad diplomatica ya desde el 19-may, consistente con el formato protocolar de una 'primera visita bilateral del mandato'. Nuestra fuente unica (comunicado conjunto de itamaraty/gov.br) esta title-dated al 21-may, que es plausible el dia de cierre/firma del comunicado y no necesariamente el unico dia de la visita."
2029-URY-BRA-42143,86,discrepancia,COLT_correcto,Duration_Days,3,https://www.gettyimages.com/license/474237646,"Ver justificacion de Start_Date: multiples fuentes contemporaneas de COLT sugieren una visita de Estado de varios dias (19-21 may), mientras que nuestra unica fuente (comunicado conjunto) solo fija el dia de cierre sin describir si hubo actividad previa."
2029-URY-BRA-42202,87,discrepancia,nuestro_correcto,Start_Date,2015-07-16,https://www.celag.org/cumbre-del-mercosur-en-brasilia-informe/,El informe de CELAG sobre la 48a Cumbre del MERCOSUR en Brasilia describe una cumbre de varios dias con reunion bilateral con Maduro incluida en la agenda; COLT (Confidence=1) se basa en una unica licencia de imagen Getty fechada el ultimo dia (17-jul) sin notas adicionales.
2029-URY-BRA-42202,87,discrepancia,nuestro_correcto,Duration_Days,2,https://www.celag.org/cumbre-del-mercosur-en-brasilia-informe/,Misma razon que Start_Date: una cumbre semestral MERCOSUR con bilaterales de agenda (Maduro) tipicamente involucra mas de un dia; la fuente unica de COLT (foto Getty) no permite descartar un primer dia de actividad el 16-jul.
2029-URY-CHL-39393,38,discrepancia,nuestro_correcto,Start_Date,2007-11-08,https://segib.org/?document=discurso-del-presidente-de-uruguay-tabare-vazquez,"La XVII Cumbre Iberoamericana de Santiago se realizo oficialmente los dias 8, 9 y 10 de noviembre de 2007 (fecha historica documentada por SEGIB). El End_Date de COLT (9-nov) es inconsistente con el cierre real de la cumbre (10-nov); el propio COLT marca 'date of return unclear'. El discurso presidencial upon arrival que cita COLT no tiene fecha especifica adjunta que contradiga el 8-nov como inicio de la estadia vinculada a la cumbre."
2029-URY-CHN-39893,47,discrepancia,COLT_correcto,Start_Date,2009-03-21,http://archivo.presidencia.gub.uy/_web/MEM_2009/MRREE.pdf,"Nuestra propia nota metodologica para este Trip_ID señala una discrepancia interna en la fuente oficial (Memoria del MRREE), que ademas de las fechas 19-23 de marzo tambien lista '21 al 26 de marzo' para la gira comercial a China. La fecha de inicio de COLT (21-mar) coincide con el inicio de ese segundo rango citado en nuestra propia fuente primaria."
2029-URY-CRI-39925,48,discrepancia,nuestro_correcto,Start_Date,2009-04-23,http://archivo.presidencia.gub.uy/_web/MEM_2009/MRREE.pdf,Fuente oficial (Memoria Anual MRREE/DIPCI) registra la visita presidencial a Costa Rica; COLT (Confidence=1) se basa en una unica fuente ProQuest con nota explicita de 'date of departure and return unclear based on public information available'.
2029-URY-CUB-39616,40,discrepancia,nuestro_correcto,Start_Date,2008-06-18,http://archivo.presidencia.gub.uy/_web/noticias/2008/06/2008061607.htm,Esta visita es el segundo tramo de la gira Panama-Cuba-Mexico de junio 2008. El tramo panameno (Trip_ID 39) esta solidamente confirmado por prensa panamena primaria como 15 al 17-jun-2008 (visita oficial de 3 dias); el inicio de Cuba el 18-jun encaja como continuacion logica al dia siguiente. La fecha de COLT (17-jun) se superpondria con el ultimo dia de la visita a Panama.
2029-URY-CUB-39616,40,discrepancia,nuestro_correcto,Duration_Days,3,http://archivo.presidencia.gub.uy/_web/noticias/2008/06/2008061607.htm,"La secuencia completa de la gira (Panama 15-17, Cuba 18-20, Mexico 21-22, este ultimo tramo con Start_Date 21-jun coincidente en ambas bases) es internamente consistente con una duracion de 3 dias en Cuba. La duracion de 5 dias de COLT (17-21) generaria una superposicion con el cierre de la visita a Panama."
2029-URY-EGY-42885,93,discrepancia,nuestro_correcto,Start_Date,2017-05-31,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-vazquez-comenzo-gira-oficial-austria-egipto-suiza,"Fuente oficial de Presidencia (verificada directamente en esta revision) confirma textualmente: 'El miercoles 31 [de mayo], el mandatario uruguayo... arribaran a El Cairo'. La fecha de COLT (30-may) coincide en cambio con el ultimo dia documentado del tramo previo en Viena, sugiriendo una confusion de fechas entre los dos tramos de la misma gira."
2029-URY-EGY-42885,93,discrepancia,No_verificable,Duration_Days,,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-vazquez-comenzo-gira-oficial-austria-egipto-suiza,"La fuente oficial confirma actividades concretas en El Cairo el miercoles 31-may y el jueves 1-jun, pero no especifica el dia exacto de partida hacia Ginebra (la actividad alli recien se retoma el lunes 5-jun, dejando un vacio de varios dias sin itinerario detallado). No se encontro evidencia que permita determinar con certeza si la duracion en Egipto fue de 2 o mas dias."
2029-URY-DEU-38639,27,discrepancia,nuestro_correcto,Start_Date,2005-10-16,https://legislativo.parlamento.gub.uy:443/temporales/20051005S0049_SSN4156794.html,"La venia parlamentaria de esta gira europea (Trip_ID 26, Espania) registra salida el 12-oct-2005, consistente con la Cumbre Iberoamericana de Salamanca (14-15-oct, fecha historica documentada). Bajo esa secuencia, el tramo aleman comenzando el 16-oct (dia siguiente al cierre de la cumbre) es la continuacion logica, y enlaza sin superposicion con el inicio confirmado de Italia (18-oct, fecha en la que coinciden ambas bases)."
2029-URY-DEU-38639,27,discrepancia,nuestro_correcto,Duration_Days,2,https://legislativo.parlamento.gub.uy:443/temporales/20051005S0049_SSN4156794.html,"Con Start_Date 16-oct y el tramo de Italia iniciando el 18-oct (fecha no cuestionada, coincidente en ambas bases), la duracion de 2 dias en Alemania (16-17) es la que permite un empalme limpio sin superposiciones en la gira Espania-Alemania-Italia-Francia. La duracion de 5 dias de COLT generaria fechas incoherentes con el resto de la gira ya documentada."
2029-URY-ITA-38643,28,discrepancia,nuestro_correcto,Duration_Days,2,https://legislativo.parlamento.gub.uy:443/temporales/20051005S0049_SSN4156794.html,"Ambas bases coinciden en el Start_Date (18-oct). Con el tramo de Francia iniciando el 20-oct (Trip_ID 29, no cuestionado), una duracion de 2 dias en Italia (18-19) permite un empalme coherente sin superposiciones; los 7 dias de COLT (hasta el 24-oct) chocarian con el inicio ya documentado de Francia."
2029-URY-MEX-38832,31,discrepancia,COLT_correcto,Start_Date,2006-04-25,https://search-proquest-com.du.idm.oclc.org/central/docview/452544667/fulltext/D8835A8156BB43DEPQ/50,"COLT documenta esta visita con 5 fuentes independientes (ProQuest + 4 licencias Getty) con detalle especifico (conferencia de prensa con Fox, ofrenda floral en el Altar de la Patria, reunion con el alcalde Encinas). Nuestra unica fuente (Infobae, nota posterior del 4-may sobre otro tema) marca explicitamente 'Fechas estimadas (fines de abril 2006)'."
2029-URY-MEX-38832,31,discrepancia,COLT_correcto,Duration_Days,4,https://search-proquest-com.du.idm.oclc.org/central/docview/452544667/fulltext/D8835A8156BB43DEPQ/50,"Misma razon que Start_Date: la fecha de fin (28-abr) coincide en ambas bases; la diferencia de duracion es enteramente consecuencia del Start_Date, para el cual COLT tiene mejor sustento documental."
2029-URY-MEX-39620,41,discrepancia,COLT_correcto,Duration_Days,5,https://www.gettyimages.com/license/81675223,"Ambas bases coinciden en el Start_Date (21-jun-2008). COLT documenta con 5 fuentes (todas licencias Getty, sugiriendo fotos de distintos dias) una agenda extensa: monumento a los Ninos Heroes, Bellas Artes, conferencia de prensa con Calderon, llave de la ciudad del alcalde Ebrard, y reunion con el presidente de COMCE — actividades consistentes con una visita de varios dias, mas acorde con 5 dias que con 2."
2029-URY-MEX-43052,96,discrepancia,nuestro_correcto,Start_Date,2017-11-14,https://www.gob.mx/epn/articulos/visita-oficial-del-presidente-de-la-republica-oriental-del-uruguay-tabare-vazquez,"Fuente oficial de la Presidencia de Mexico (gob.mx), ya auditada (QA-R5 2026-07-26) confirmando explicitamente que la visita oficial fue del 14 al 15 de noviembre de 2017. Es la fuente mas autorizada posible sobre las fechas exactas de una visita de Estado a Mexico (el propio gobierno anfitrion)."
2029-URY-MEX-43052,96,discrepancia,nuestro_correcto,Duration_Days,2,https://www.gob.mx/epn/articulos/visita-oficial-del-presidente-de-la-republica-oriental-del-uruguay-tabare-vazquez,"Misma fuente oficial mexicana confirma explicitamente 2 dias de visita oficial (14-15 nov). COLT extiende el rango a 5 dias (13-17), posiblemente incluyendo actividades no gubernamentales (conferencias, exposiciones) antes/despues de la visita oficial propiamente dicha."
2029-URY-PRY-39262,36,discrepancia,COLT_correcto,Start_Date,2007-06-29,https://www.gettyimages.com/license/74950183,"COLT vincula la visita especificamente a la ceremonia de traspaso de la Presidencia Pro Tempore del MERCOSUR (evento datable con precision, documentado por 2 licencias fotograficas Getty). Nuestra fuente (audio de Presidencia sin fecha especifica citada en la nota) marca 'Fechas estimadas'."
2029-URY-PRY-39262,36,discrepancia,COLT_correcto,Duration_Days,1,https://www.gettyimages.com/license/74950183,"La ceremonia de traspaso de PPT es un evento de un solo dia; COLT documenta el discurso presidencial durante esa ceremonia especifica, consistente con una duracion de 1 dia."
2029-URY-PER-43203,97,discrepancia,COLT_correcto,Duration_Days,3,https://advance-lexis-com.du.idm.oclc.org/api/permalink/f5347285-215f-4ff8-afcc-4bd3165f2ae0/?context=1516831,Ambas bases coinciden en el Start_Date (13-abr-2018). COLT tiene aqui Confidence=2 (superior al resto del dataset) con 4 fuentes independientes incluyendo 2 registros de Lexis. La VIII Cumbre de las Americas se desarrollo el 13-14-abr con actividades adicionales; una permanencia hasta el 15-abr (3 dias) es plausible y mejor sustentada que la fuente unica de prensa uruguaya que solo confirma el arribo nocturno del 13-abr.
2029-URY-QAT-39204,35,discrepancia,nuestro_correcto,Start_Date,2007-05-01,https://www.lr21.com.uy/politica/256412-vazquez-condecorado-por-principe-heredero-de-qatar,"Nuestra entrada fue auditada (QA-R3 2026-07-26) con cita textual de LR21 en tiempo real (publicada el 3-may-2007): 'Hoy culmina la gira...' y 'el mandatario... partiran manana [04-may]', confirmando de forma directa y contemporanea la fecha de regreso, lo que da alta confiabilidad al rango completo de la visita (01 al 04-may)."
2029-URY-QAT-39204,35,discrepancia,nuestro_correcto,Duration_Days,4,https://www.lr21.com.uy/politica/256412-vazquez-condecorado-por-principe-heredero-de-qatar,"La misma cobertura periodistica en tiempo real confirma el regreso el 4-may, dando una duracion de 4 dias (01 al 04-may) ya corregida y auditada con fuente primaria contemporanea."
2029-URY-KOR-39690,42,discrepancia,COLT_correcto,Start_Date,2008-08-30,https://search-proquest-com.du.idm.oclc.org/central/docview/460819409/fulltext/20990B8CB8E04268PQ/45,"COLT documenta esta visita de Estado con 4 fuentes de prensa contemporanea (ProQuest) describiendo la firma de un acuerdo bilateral de pesca. Nuestra propia nota metodologica reconoce explicitamente que 'dias exactos estimados', con solo el mes confirmado por la Embajada de Corea."
2029-URY-KOR-39690,42,discrepancia,COLT_correcto,Duration_Days,5,https://search-proquest-com.du.idm.oclc.org/central/docview/460819409/fulltext/20990B8CB8E04268PQ/45,"Misma razon: 4 fuentes de prensa contemporanea documentan la agenda bilateral, sustento mas solido que la estimacion propia (dias exactos no confirmados, solo el mes)."
2029-URY-ESP-38637,26,discrepancia,COLT_correcto,Start_Date,2005-10-12,https://legislativo.parlamento.gub.uy:443/temporales/20051005S0049_SSN4156794.html,"Nuestra propia nota metodologica para este Trip_ID cita la venia parlamentaria con salida el 12-oct-2005 ('Venia art.170 (salida 12-oct-2005) cubre la gira europea'), lo cual coincide exactamente con la fecha de COLT y contradice el valor cargado en la celda (13-oct); aparenta ser un error de carga en nuestra propia base, no un desacuerdo real de fuentes."
2029-URY-CHE-42890,94,discrepancia,No_verificable,Start_Date,,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-vazquez-comenzo-gira-oficial-austria-egipto-suiza,La fuente oficial de la gira confirma que 'la actividad oficial se retomara el lunes 5 de junio en Ginebra' pero no especifica el dia exacto de arribo a esa ciudad (podria ser el 3 o el 4-jun). No se encontro evidencia adicional que permita determinar con certeza cual de las dos fechas es correcta.
2029-URY-CHE-42890,94,discrepancia,No_verificable,Duration_Days,,https://www.gub.uy/presidencia/comunicacion/noticias/presidente-vazquez-comenzo-gira-oficial-austria-egipto-suiza,"Misma razon que Start_Date: ambas bases coinciden en el End_Date (6-jun), por lo que la diferencia de duracion depende enteramente del dia de arribo a Ginebra, que no pudo confirmarse con la fuente disponible."
2029-URY-USA-40067,52,discrepancia,nuestro_correcto,Start_Date,2009-09-12,http://archivo.presidencia.gub.uy/_web/MEM_2009/MRREE.pdf,"La Memoria Anual del MRREE (fuente oficial primaria) cita textualmente el rango 'Estados Unidos (12 al 18 de setiembre)' para la 64a Asamblea General de la ONU. Es una fuente gubernamental explicita con fechas literales, superior a las fuentes de COLT (Confidence=1, con nota propia de 'date of return unclear')."
2029-URY-USA-40067,52,discrepancia,nuestro_correcto,Duration_Days,7,http://archivo.presidencia.gub.uy/_web/MEM_2009/MRREE.pdf,"Misma fuente oficial (MEM/MRREE 2009) confirma explicitamente el rango completo de 7 dias (12 al 18 de setiembre). Nota: existe ademas un TripID separado de COLT (2029-URY-USA-40077, tratado como colt_unico en este mismo workpack) que parece ser un registro interno duplicado de esta misma participacion en la 64a AGNU."
2029-URY-USA-42275,89,discrepancia,nuestro_correcto,Start_Date,2015-09-25,https://www.gub.uy/presidencia/comunicacion/noticias/vazquez-partio-hacia-nueva-york-para-participar-70a-asamblea-general-onu,"Fuente oficial de Presidencia especificamente sobre este viaje confirma la partida hacia Nueva York para la 70a AGNU, y la reunion bilateral con Obama el 28-sep (ultimo dia de la visita, consistente con reservar el encuentro bilateral con el presidente estadounidense para el cierre de la agenda). COLT ubica el inicio del viaje el mismo dia de esa reunion bilateral (28-sep), lo cual es inconsistente con que dicha reunion haya sido parte de una agenda mas extensa en la ONU."
2029-URY-USA-42275,89,discrepancia,nuestro_correcto,Duration_Days,4,https://www.gub.uy/presidencia/comunicacion/noticias/vazquez-partio-hacia-nueva-york-para-participar-70a-asamblea-general-onu,"Misma razon: la fuente oficial confirma una agenda de varios dias en la ONU que culmina con la reunion bilateral con Obama el 28-sep, consistente con una duracion de 4 dias (25-28) y no de 3 dias iniciando el mismo dia de esa reunion."
2029-URY-USA-42631,91,discrepancia,No_verificable,Start_Date,,https://www.gub.uy/presidencia/comunicacion/videos/discurso-del-presidente-tabare-vazquez-ante-asamblea-general-naciones-unidas,"La unica fecha confirmada con certeza por fuente oficial es la del discurso presidencial (20-sep-2016), que cae dentro de ambos rangos propuestos (19-21 nuestro, 18-22 COLT). No se encontro evidencia que fije con precision los dias de llegada o partida."
2029-URY-USA-42631,91,discrepancia,No_verificable,Duration_Days,,https://www.gub.uy/presidencia/comunicacion/videos/discurso-del-presidente-tabare-vazquez-ante-asamblea-general-naciones-unidas,"Misma razon: la fecha confirmada del discurso (20-sep) no permite discriminar entre una duracion de 3 dias (nuestra base) o 5 dias (COLT, que incluye ademas un evento lateral en Johns Hopkins Bloomberg School of Public Health)."
2029-URY-VEN-40080,53,discrepancia,No_verificable,Start_Date,,http://archivo.presidencia.gub.uy/_web/MEM_2009/MRREE.pdf,"Nuestra fuente (Memoria MRREE) confirma la participacion presidencial en la Cumbre ASA de forma generica, sin citar fechas literales especificas para este evento. COLT tambien marca 'date of return unclear based on public information available'. No se encontro evidencia adicional que permita resolver la diferencia entre 24-sep (COLT) y 27-sep (nuestra base)."
2029-URY-VEN-40080,53,discrepancia,No_verificable,Duration_Days,,http://archivo.presidencia.gub.uy/_web/MEM_2009/MRREE.pdf,Misma razon que Start_Date: ninguna de las dos fuentes fija con precision los limites exactos de esta visita a Isla Margarita.
2029-URY-CHN-42655,92,discrepancia,No_verificable,Start_Date,,https://www.uruguayxxi.gub.uy/en/news/article/uruguay-xxi-acompana-mision-oficial-a-china-encabezada-por-el-sr-presidente-de-la-republica/,"Ambas fuentes son razonablemente solidas (la nuestra es Uruguay XXI, agencia oficial de promocion comercial; COLT aporta 5 licencias Getty) pero ninguna fija explicitamente el dia exacto de llegada a Beijing dentro de esta gira multiciudad (Beijing-Tangshan-Guangzhou). La unica fecha puntual confirmada por nuestra propia fuente es la reunion con Xi Jinping el 18-oct, que cae dentro de ambos rangos propuestos (10 al 20, o 12 al 21)."
2029-URY-CHN-42655,92,discrepancia,No_verificable,Duration_Days,,https://www.uruguayxxi.gub.uy/en/news/article/uruguay-xxi-acompana-mision-oficial-a-china-encabezada-por-el-sr-presidente-de-la-republica/,Misma razon que Start_Date: la unica fecha puntual verificable (reunion con Xi el 18-oct) no permite discriminar entre una duracion de 11 dias (nuestra base) o 10 dias (COLT) para esta gira multiciudad.
2029-URY-ARG-38477,,colt_unico,agregar,,,"ProQuest (docview, mayo 2005)","Reunion con empresarios en Buenos Aires, 5-may-2005. Encaja con una gira regional de mayo 2005 (Argentina 5-may -> Brasil 9-may, Trip_ID 24 es un viaje distinto de marzo -> Paraguay 11-may, todos colt_unico de este mismo workpack). Fuente unica pero con contenido especifico."
2029-URY-ARG-38777,,colt_unico,No_verificable,,,"Getty Images (licencia unica, sin fecha adicional)",COLT marca explicitamente 'date of departure and return unclear based on public information available' y la nota no describe ningun evento especifico verificable; unica fuente es una licencia fotografica generica. Sin evidencia adicional para confirmar o descartar.
2029-URY-ARG-38799,,colt_unico,agregar,,,"Getty Images (licencia unica, Confidence=3 en COLT)","COLT le asigna Confidence=3, notablemente mas alta que la mayoria de items de este dataset (usualmente 1), lo que sugiere una fuente fotografica con metadatos claros aunque las notas de texto quedaron vacias. Encaja cronologicamente al final de una serie de visitas regionales de marzo de 2006 (Chile 10-13, Brasil 16-17, Paraguay 17-18, Argentina 23-24), todas alrededor de la asuncion de Bachelet."
2029-URY-ARG-39426,,colt_unico,agregar,,,Getty Images,"Corresponde a la asuncion presidencial de Cristina Fernandez de Kirchner el 10-dic-2007, evento historico bien documentado y ampliamente cubierto por prensa internacional; la asistencia de mandatarios vecinos como Vazquez es consistente con el protocolo regional habitual."
2029-URY-ARG-39629,,colt_unico,agregar,,,Getty Images (2 licencias),Notas especificas sobre condena a normas de inmigracion de la UE y crisis alimentaria global coinciden con la agenda de una Cumbre del MERCOSUR realizada en Tucuman a fines de junio/inicios de julio de 2008. Dos fuentes fotograficas independientes.
2029-URY-ARG-42667,,colt_unico,agregar,,,ProQuest (2 articulos) + Getty Images,"Conferencia de prensa conjunta con el presidente Macri, 24-oct-2016, con 3 fuentes independientes (1 Getty + 2 ProQuest). Sin conflicto con otros viajes registrados en ese periodo."
2029-URY-ARG-43012,,colt_unico,agregar,,,Getty Images,"Corresponde al anuncio conjunto de la candidatura de Argentina, Uruguay, Paraguay y Chile para organizar el Mundial de Futbol 2030, evento publico bien documentado en la prensa regional de octubre de 2017, coincidente con la fecha de COLT."
2029-URY-ARG-43079,,colt_unico,No_verificable,,,Getty Images (licencia unica),COLT marca 'date of departure and return unclear based on public information available' sin describir ningun evento especifico; unica fuente es una licencia fotografica generica sin corroboracion adicional encontrada.
2029-URY-ARG-43270,,colt_unico,agregar,,,LexisNexis (2 articulos),"Inauguracion de la nueva sede de la embajada de Uruguay en Buenos Aires, 19-jun-2018, respaldada por 2 articulos de prensa independientes via LexisNexis."
2029-URY-ARG-43543,,colt_unico,agregar,,,https://www.presidencia.gub.uy/comunicacion/comunicacionnoticias/vazquez-ii-conferencia-cooperacion-sur-sur-argentina,"Corresponde a la Segunda Conferencia de Alto Nivel de la ONU sobre Cooperacion Sur-Sur (BAPA+40), realizada en Buenos Aires del 20 al 22 de marzo de 2019 -evento real y bien documentado-, con la presidenta de la Asamblea General de la ONU Maria Fernanda Espinosa como parte del protocolo. Confirmado por 2 fuentes oficiales de Presidencia de Uruguay (gub.uy) entre las 5 fuentes de COLT."
