TripID,tipo,campo,valor_viejo,valor_nuevo_o_destino,fuente,justificacion
3733-SUR-BEL-45124,correccion,Notes,Witnessed the signing of a Memorandum of Understanding to strengthen the capacities of the Ecuadorian Armed Forces [PE-Latam 2026-09-04: TripStartDate corregido de '2023-07-17' a '2023-07-15'. Fuente: https://www.waterkant.net/suriname/2023/07/17/caribische-leiders-twee-dagen-in-brussel-bijeen-voor-eu-celac-summit-2023/] [PE-Latam 2026-09-04: TripDuration corregido de '2' a '4'. Fuente: https://www.waterkant.net/suriname/2023/07/17/caribische-leiders-twee-dagen-in-brussel-bijeen-voor-eu-celac-summit-2023/] [PE-Latam 2026-09-04: NonhostHOGSNames corregido de 'President Emmanuel Macron' a 'President Emmanuel Macron;Prime Minister Mark Rutte'. Fuente: https://sr.ambafrance.org/Unprecedented-meeting-between-the-President-of-France-Emmanuel-Macron-and-the ; https://gov.sr/president-santokhi-relatie-su] [PE-Latam 2026-09-04: SignedAgreement corregido de 'Yes' a 'No'. Fuente: Search Query: Santokhi EU-CELAC Brussels 2023 signed agreement Ecuador],"Attended the third EU-CELAC Summit in Brussels;Met bilaterally with French President Emmanuel Macron for the first time (discussed drug trafficking, illegal gold mining, investment, and a bridge over the Maroni river);Met with Dutch Prime Minister Mark Rutte to discuss continuation of bilateral relations;Met with Minister-President of Flanders Jan Jambon",https://sr.ambafrance.org/Unprecedented-meeting-between-the-President-of-France-Emmanuel-Macron-and-the ; https://www.fdfa.be/en/minister-president-of-flanders-jambon-receives-surinamese-president-santokhi ; https://gov.sr/president-santokhi-relatie-suriname-nederland-gaat-ongestoord-verder/,"La nota original contenía información errónea sobre un memorando de las Fuerzas Armadas de Ecuador, ajena a este viaje. Se reemplaza por una descripción respaldada por fuentes independientes de lo efectivamente ocurrido durante la Cumbre UE-CELAC de julio de 2023 en Bruselas."
3733-SUR-USA-44822,correccion,TripStartDate,2022-09-18,2022-09-14,https://caribbean.loopnews.com/content/pres-santokhi-heads-washington-meet-us-vp ; https://www.state.gov/public-schedule-september-15-2022/,"Fuentes independientes indican que Santokhi partió hacia Washington DC el 14 de septiembre de 2022 para reunirse con la vicepresidenta Kamala Harris y el Comité de Acción de Líderes del Caribe; el 15 de septiembre se reunió con el secretario de Estado Antony Blinken, y el 16 de septiembre con la directora gerente del FMI, Kristalina Georgieva, antes de partir hacia Nueva York el 18 de septiembre para la Asamblea General de la ONU (fecha actualmente registrada como inicio del viaje)."
3733-SUR-USA-44822,correccion,TripDuration,9,13,https://caribbean.loopnews.com/content/pres-santokhi-heads-washington-meet-us-vp,Recalculado a partir de la fecha de inicio corregida (14 de septiembre) y la fecha de regreso ya registrada (26 de septiembre de 2022).
3733-SUR-USA-44822,correccion,IGOLeaderName,United Nations (UN) Secretary-General Antonio Guterres,United Nations (UN) Secretary-General Antonio Guterres;International Monetary Fund (IMF) Managing Director Kristalina Georgieva,https://www.waterkant.net/suriname/2022/09/17/managing-director-imf-doet-toezegging-voor-herzien-van-het-imf-akkoord/ ; https://gov.sr/managing-director-imf-doet-toezegging-voor-herzien-van-het-imf-akkoord-2/,"Además de la reunión ya registrada con el secretario general de la ONU, Santokhi se reunió el 16 de septiembre de 2022 en Washington/Nueva York con la directora gerente del FMI, Kristalina Georgieva, en lo que las autoridades surinamesas describieron después como la conversación clave que permitió reencauzar el programa del FMI para Surinam."
3733-SUR-USA-44822,correccion,Notes,Attended the United Nations General Assembly;Met with Secretary-General Antonio Guterres;Met with Prime Minister Justin Trudeau [PE-Latam 2026-09-04: TripStartDate corregido de '2022-09-18' a '2022-09-14'. Fuente: https://caribbean.loopnews.com/content/pres-santokhi-heads-washington-meet-us-vp ; https://www.state.gov/public-schedule-september-15-2022/] [PE-Latam 2026-09-04: TripDuration corregido de '9' a '13'. Fuente: https://caribbean.loopnews.com/content/pres-santokhi-heads-washington-meet-us-vp] [PE-Latam 2026-09-04: IGOLeaderName corregido de 'United Nations (UN) Secretary-General Antonio Guterres' a 'United Nations (UN) Secretary-General Antonio Guterres;International Monetary Fund (IMF) Managing Director Kristalina Georgieva'. Fuente: https://www.waterkant.net/suriname/2022/09/17/managing-director-imf-doet-toezegging-voor-herzien-van-het-imf-akkoord/ ; https://gov.sr/managing-direct],"Prior to arriving in New York, held meetings in Washington DC (14-17 Sept.): met with US Vice President Kamala Harris and the Action Committee of Caribbean Leaders (15 Sept.), with Secretary of State Antony Blinken (15 Sept.), and with IMF Managing Director Kristalina Georgieva (16 Sept.);Attended the United Nations General Assembly in New York and addressed world leaders on the need to do more on climate change;Met with Secretary-General Antonio Guterres;Met with Prime Minister Justin Trudeau",https://caribbean.loopnews.com/content/pres-santokhi-heads-washington-meet-us-vp ; https://www.waterkant.net/suriname/2022/09/17/president-santokhi-ontmoet-vicepresident-kamala-harris/,"La nota original solo mencionaba la agenda de Nueva York; se completa con la etapa previa en Washington DC (14-17 de septiembre de 2022), confirmada por fuentes independientes (Loop News Caribbean, Waterkant, gov.sr)."
3733-SUR-DOM-45204,correccion,TripStartDate,2023-10-05,2023-10-04,https://dominicantoday.com/dr/world/2023/10/05/abinader-receives-his-suriname-counterpart-in-the-palace-on-an-official-visit-to-the-dominican-republic/,"Dominican Today informa que el presidente Santokhi arribó a Republica Dominicana el miércoles 4 de octubre de 2023, un día antes de la reunión oficial con Abinader el 5 de octubre (única fecha actualmente registrada)."
3733-SUR-DOM-45204,correccion,TripDuration,1,2,https://dominicantoday.com/dr/world/2023/10/05/abinader-receives-his-suriname-counterpart-in-the-palace-on-an-official-visit-to-the-dominican-republic/,Recalculado a partir de la fecha de llegada corregida (4 de octubre) y la fecha del acto oficial ya registrada (5 de octubre de 2023).
3733-SUR-NLD-45017,no_verificable,TripEndDate,,,,"Las fuentes disponibles (gov.sr, Facebook oficial, Radio Jamaica) confirman el viaje por motivos médicos a los Países Bajos en abril de 2023 y que el regreso estaba previsto 'este fin de semana', pero no se encontró una fecha exacta de regreso independiente de la ya registrada (2023-04-08); se mantiene el valor cargado por falta de una fuente que lo contradiga o lo precise mejor."
3733-SUR-USA-45184,no_verificable,TripStartDate/TripEndDate,,,,"El propio registro señala 'fechas de viaje no especificadas'. Se buscaron fuentes adicionales (state.gov, un.org, prensa) para precisar las fechas exactas de llegada y salida del presidente Santokhi a la 78a Asamblea General de la ONU (Nueva York, sept. 2023), pero no se halló un artículo que confirme fecha exacta de llegada/salida distinta de la ya cargada (15-20 sept. 2023); la Semana de Alto Nivel de la AGNU78 comenzó el 19 de septiembre, lo cual es compatible con el rango cargado, por lo que no se propone corrección pero tampoco puede confirmarse con precisión."
3733-SUR-USA-45488,no_verificable,Notes/Motivo del viaje,,,,"La única fuente citada en el registro es un enlace de pago (Lexis) inaccesible; no se hallaron fuentes independientes adicionales en español, inglés o neerlandés que detallen el propósito exacto del viaje de julio de 2024 a Estados Unidos más allá de lo ya indicado ('por razones personales'). No se propone corrección por falta de evidencia contraria, pero el detalle del viaje permanece sin verificación independiente."
4241-SUR-NLD-45964,correccion,MetHostHoGS,No,Yes,https://gobiernu.cw/notisia_di_ministernan/prome-minister-pisas-minister-di-owcs-i-minister-di-hustisia-ta-papia-ku-presidente-di-republika-di-surinam-riba-desaroyonan-regional-i-koperashon-den-futuro/,"El registro ya cargado incluye en 'Notes' que la presidenta 'Met with Prime Minister Gilmar Pisas and discussed bilateral cooperation and regional developments' durante su escala en Curazao el 3 de noviembre de 2025, pero el campo MetHostHoGS estaba en 'No'. La fuente oficial del gobierno de Curazao confirma el encuentro con el primer ministro Gilmar Pisas, por lo que corresponde 'Yes'."
4241-SUR-NLD-45964,correccion,HostHOGSName,,Prime Minister Gilmar Pisas,https://gobiernu.cw/notisia_di_ministernan/prome-minister-pisas-minister-di-owcs-i-minister-di-hustisia-ta-papia-ku-presidente-di-republika-di-surinam-riba-desaroyonan-regional-i-koperashon-den-futuro/,"Consistente con la corrección de MetHostHoGS: el jefe de gobierno anfitrión en Curazao (territorio semiautónomo del Reino de los Países Bajos) es el primer ministro Gilmar Pisas, con quien se reunió la presidenta el 3 de noviembre de 2025."
4241-SUR-USA-45922,correccion,MetIGOLeader,No,Yes,https://www.un.org/sg/en/content/sg/readouts/2025-09-25/readout-of-the-secretary-generals-meeting-he-ms-jennifer-geerlings-simons-president-of-the-republic-of-suriname,"El comunicado oficial de la Secretaría General de la ONU (readout, 25 de septiembre de 2025) confirma una reunión bilateral entre la presidenta Geerlings-Simons y el Secretario General António Guterres durante la Cumbre UN80/AGNU 80, dentro del rango de fechas del viaje (22-26 sept. 2025). El campo estaba en 'No'."
4241-SUR-USA-45922,correccion,IGOLeaderName,,Secretary-General António Guterres,https://www.un.org/sg/en/content/sg/readouts/2025-09-25/readout-of-the-secretary-generals-meeting-he-ms-jennifer-geerlings-simons-president-of-the-republic-of-suriname,"Consistente con la corrección de MetIGOLeader: se reunieron para discutir la crisis climática, la preservación de la biodiversidad y la protección forestal."
4241-SUR-BRA-45964,no_verificable,TripEndDate,,,,"Se confirmó de forma independiente la fecha de inicio (3 de noviembre de 2025, corroborada por la escala en Curazao) y los hitos centrales del viaje (TIME100 Impact Dinner en Rio de Janeiro el 4 de noviembre; reunión bilateral con Lula en Belém el 6 de noviembre, en el marco de la Cumbre de Líderes de la COP30 del 6-7 de noviembre de 2025). No se halló una fuente que confirme explícitamente el regreso a Suriname el 8 de noviembre de 2025; se buscaron términos como 'president Simons keert terug COP30 Belem november 2025' sin resultados que precisen la fecha exacta de retorno."
PELATAM-SUR-3,hallazgo_nuevo,,,Brazil,https://www.gov.br/mre/en/contact-us/press-area/press-releases/visit-of-the-president-of-suriname-jennifer-geerlings-simons-2013-brasilia-may-28201329-2026 ; https://agenciabrasil.ebc.com.br/en/internacional/noticia/2026-05/brazil-suriname-negotiate-trade-expansion-agreement ; https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/noticias/2026/05/201cbrasil-acompanha-com-entusiasmo-o-novo-ciclo-de-crescimento-do-suriname201d-declara-lula-em-visita-da-presidenta-jennifer-geerlings-simons,"Visita de Estado a Brasilia el 28-29 de mayo de 2026 (primer tramo de una misión combinada Brasil-República Dominicana del 27 de mayo al 2 de junio de 2026, según fuentes surinamesas). Reunión bilateral con el presidente Lula da Silva en el Planalto; se firmaron acuerdos de infraestructura, defensa, seguridad pública, ciencia y tecnología, políticas sociales y desarrollo sostenible; la presidenta visitó también una unidad de Embrapa. Confirmado por comunicado oficial del Ministerio de Relaciones Exteriores de Brasil y por Agência Brasil/Planalto."
PELATAM-SUR-4,hallazgo_nuevo,,,Dominican Republic,https://www.srherald.com/suriname/2026/04/21/president-simons-brengt-officieel-bezoek-aan-dominicaanse-republiek/ ; https://www.srherald.com/suriname/2026/05/31/president-simons-aangekomen-in-dominicaanse-republiek/ ; https://gov.sr/president-simons-richt-zich-in-dominicaanse-republiek-op-duurzame-samenwerking-in-toerisme-en-investeringen/,"Visita oficial a Santo Domingo el 1-2 de junio de 2026, segundo tramo de la misma misión que incluyó Brasil (27 mayo-2 junio 2026). Consulta bilateral con el presidente Luis Abinader en el Palacio Presidencial; se firmó una declaración conjunta sobre cooperación económica, turismo e inversión. Confirmado por Suriname Herald y gov.sr."
PELATAM-SUR-5,hallazgo_nuevo,,,Saint Kitts and Nevis,https://www.srherald.com/suriname/2026/02/22/president-simons-vertrokken-naar-50ste-caricom-top-in-saint-kitts-en-nevis/ ; https://abcsuriname.com/president-simons-keert-terug-van-50ste-caricom-staatshoofdenvergadering/ ; https://caricom.org/communique-fiftieth-regular-meeting-of-the-conference-of-heads-of-government-of-caricom-24-27-february-2026/,"La presidenta partió el domingo 22 de febrero de 2026 desde el aeropuerto Johan Adolf Pengel hacia la 50ª Reunión Ordinaria de la Conferencia de Jefes de Gobierno de CARICOM (Basseterre, San Cristóbal y Nieves, 24-27 feb. 2026), presidida por el primer ministro Terrance Drew. Sostuvo encuentros bilaterales con varios jefes de Estado/Gobierno de la región (confirmado por ABC Suriname). No se halló confirmación de un encuentro bilateral específico con el anfitrión Terrance Drew, por lo que MetHostHoGS se dejó en 'No'. La fecha exacta de regreso a Suriname no fue confirmada de forma independiente en las fuentes disponibles; se usó como TripEndDate la fecha de clausura oficial de la cumbre (27 de febrero)."
PELATAM-SUR-6,hallazgo_nuevo,,,Saint Lucia,https://gov.sr/president-simons-participeert-aan-51ste-caricom-staatshoofdenvergadering/,"Fuente oficial gov.sr confirma que la presidenta viajó el martes 7 de julio de 2026 a Saint Lucia (Isla Grosa/Gros Islet) para participar de la 51ª Reunión Ordinaria de la Conferencia de Jefes de Gobierno de CARICOM (5-8 julio 2026, presidida por el primer ministro Philip J. Pierre) y regresó el mismo día a Suriname; el ministro de Relaciones Exteriores, Melvin Bouva, continuó participando en representación de Suriname el resto de la conferencia. No se encontró evidencia de reunión bilateral específica durante esa jornada."
PELATAM-SUR-7,hallazgo_nuevo,,,United Kingdom,https://gov.sr/president-simons-maakt-werkbezoek-naar-engeland-voor-economische-gesprekken/ ; https://www.srherald.com/suriname/2026/07/23/president-simons-met-klm-naar-europa-vertrokken-voor-economische-en-offshoregesprekken/ ; https://www.waterkant.net/suriname/2026/07/27/simons-keert-tevreden-terug-uit-engeland-na-gesprekken-met-bank-of-america/,"Visita de trabajo a Inglaterra del miercoles 22 al domingo 26 de julio de 2026 (viajó vía KLM), a invitación de instituciones financieras internacionales, con la ministra de Finanzas y Planificación, Adelien Wijnerman. Reuniones con altos representantes de Bank of America y con la dirección de Subsea 7 (ingeniería offshore) sobre inversiones, desarrollo del sector petrolero/gasífero offshore de Suriname y un eventual fondo soberano de riqueza. Ninguna de las fuentes consultadas especifica la ciudad exacta (ni Londres ni otra); tampoco se reporta un encuentro con el jefe de gobierno británico, por lo que MetHostHoGS se registró como 'No'. Confirmado por gov.sr y múltiples medios surinameses."
