Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
ARG-EDU-J014,112,Eduardo Duhalde,Argentina,Canceled,2002-08-19,NA,NA,Chile,South America,Santiago,Bilateral,Working Visit,NA,Ricardo Lagos,Jefe de Estado/Gobierno,Visita planificada a Chile / reunion con Lagos. CANCELADA por urgentes situaciones internas que requirieron su presencia en Argentina.,https://www.ambito.com/politica/duhalde-el-dia-chile-n3195320,Medium,Viaje cancelado; sin duracion. Fecha original 19 ago 2002.,NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG-EDU-J016,113,Eduardo Duhalde,Argentina,Completed,2002-09-26,2002-09-26,1,Brazil,South America,Brasilia,Bilateral,Working Visit,NA,Fernando Henrique Cardoso,Jefe de Estado/Gobierno,Profundizar alianza estrategica y consolidar el MERCOSUR; Acuerdo Bilateral Automotor y Convenio de Pagos y Creditos Reciprocos; apoyo ante el FMI.,https://www.cancilleria.gob.ar/es/actualidad/comunicados/los-presidentes-duhalde-y-cardoso-consolidan-el-mercosur,High,"Fecha exacta confirmada por comunicado de Cancilleria AR (115/2002); Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-EDU-J017,114,Eduardo Duhalde,Argentina,Completed,2002-10-29,2002-10-29,1,Chile,South America,Santiago,Bilateral,Working Visit,NA,Ricardo Lagos,Jefe de Estado/Gobierno,Agradecer la apertura del mercado chileno a la carne argentina; firma de convenios de cooperacion. Viaje de un dia.,https://www.ambito.com/politica/duhalde-el-dia-chile-n3195320,Medium,"Viaje por el dia (29 oct 2002), con el canciller Ruckauf; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-EDU-J018,115,Eduardo Duhalde,Argentina,Completed,2002-11-15,2002-11-16,2,Dominican Republic,Caribbean,Bávaro,Multilateral,Regional Summit,TRUE,XII Cumbre Iberoamericana (Bávaro),NA,Respaldo regional a la negociacion con el FMI (Declaracion Especial). Bilaterales al margen probables con Aznar y Cardoso.,https://segib.org/?summit=xii-cumbre-iberoamericana-bavaro-2002,High,21 paises; Declaracion de Bavaro + declaracion especial sobre Argentina-FMI.,Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG-EDU-J019,116,Eduardo Duhalde,Argentina,Completed,2002-12-05,2002-12-06,2,Brazil,South America,Brasilia,Multilateral,Regional Summit,TRUE,XXIII Cumbre del MERCOSUR,NA,Relanzar el MERCOSUR; Acuerdo de Residencia para Nacionales del MERCOSUR (firmado 6 dic con Bolivia y Chile). Cardoso saliente y Lula electo.,https://www.infobae.com/2002/12/07/35999-duhalde-neuquen/,High,"Tras la cumbre voló directo a Villa la Angostura; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Comercio/Integración Económica,Verificada-URL,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-EDU-J020,117,Eduardo Duhalde,Argentina,Completed,2003-01-01,2003-01-01,1,Brazil,South America,Brasilia,Multilateral,Inauguration/Funeral,NA,Asunción de Luiz Inácio Lula da Silva,NA,Presencia en la transmision de mando de Lula; afianzar el vinculo con el nuevo gobierno brasileno.,https://www.lanacion.com.ar/el-mundo/lula-asumio-la-presidencia-nid462975/,High,"Acto con multiples jefes de Estado de la region; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-EDU-J021,118,Eduardo Duhalde,Argentina,Completed,2003-01-14,2003-01-14,1,Brazil,South America,Brasilia,Bilateral,Working Visit,NA,Lula da Silva,Jefe de Estado/Gobierno,Declaracion de Brasilia; alianza estrategica; programas contra el hambre y la pobreza; idea de instituto monetario / moneda comun (Lavagna).,https://www.clarin.com/politica/duhalde-lula-hablan-moneda-comun-plan-pobreza_0_BywzT2MlRYx.html,Medium,"Revisar contra Boletin Oficial fecha exacta de salida/regreso; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-EDU-J022,119,Eduardo Duhalde,Argentina,Completed,2003-01-25,2003-01-27,3,Switzerland,Europe,Davos,Multilateral,Global Forum,NA,Foro Económico Mundial (WEF) 2003,NA,Reclamo contra el proteccionismo de paises centrales y el 'doble estandar' del FMI; panel con Soros y Rogoff. Unico viaje a Europa del mandato.,https://www.lanacion.com.ar/economia/duhalde-cuestiono-al-fmi-y-provoco-un-duro-debate-nid469268/,High,WEF 23-28 ene 2003; intervencion de Duhalde ~25-27 ene (estimado).,Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG-EDU-J025,120,Eduardo Duhalde,Argentina,Canceled,2003-04-01,NA,NA,Morocco,Africa,Rabat,Bilateral,Working Visit,NA,Rey Mohammed VI (visita planificada),Jefe de Estado/Gobierno,Visita bilateral a Marruecos originalmente prevista como parte de la ultima gira internacional del mandato. CANCELADA (junto con una visita a Grecia) a raiz de la guerra de Irak; el viaje final quedo reducido a Italia/Vaticano y Espana.,https://www.lanacion.com.ar/politica/duhalde-partio-hacia-italia-en-su-ultima-gira-presidencial-nid486169/,High,"Lead detectado por comparacion con Diplometrics COLT (TripID 1689-ARG-MAR-37712), 2026-08-03. LA NACION (4-abr-2003) confirma explicitamente que 'como consecuencia de la guerra en Irak, se quitaron de la agenda las visitas a Marruecos y Grecia que estaban inicialmente previstas'. Se carga como Canceled por regla del proyecto (5.1: los viajes cancelados se incluyen como dato de primera clase). COLT no distingue cancelaciones y aparentemente cargo la visita planificada como si hubiera ocurrido -- caso de 'viaje fantasma' del tipo advertido en la comparacion metodologica con COLT (05_BITACORA/comparacion_diplometrics_colt.txt).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG-EDU-J026,121,Eduardo Duhalde,Argentina,Completed,2003-04-06,2003-04-07,2,Vatican City,Europe,Ciudad del Vaticano,Bilateral,Working Visit,NA,Papa Juan Pablo II,Jefe de Estado/Gobierno,"Ultima gira internacional del mandato. Audiencia con el Papa Juan Pablo II en su biblioteca privada (lunes); reunion y almuerzo con el secretario general de la Santa Sede, Angelo Sodano; condecoracion de la Orden de Malta.",https://www.lanacion.com.ar/politica/duhalde-partio-hacia-italia-en-su-ultima-gira-presidencial-nid486169/,High,"Lead detectado por comparacion con Diplometrics COLT (TripID 1689-ARG-VAT-37717), 2026-08-03. LA NACION (4-abr-2003) detalla la agenda completa: partida el 4-abr desde Ezeiza, llegada a Roma el 5-abr (fin de semana de actividades privadas, no cargadas por no ser agenda oficial), audiencia papal el lunes 7-abr, luego traslado a Madrid esa misma noche. Segundo tramo de la misma gira en fila siguiente (Espana, mismo Journey_ID).",NA,Verificada-URL,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
ARG-EDU-J026,122,Eduardo Duhalde,Argentina,Completed,2003-04-08,2003-04-10,3,Spain,Europe,Madrid,Bilateral,State Visit,NA,Reyes Juan Carlos I y Sofía / José María Aznar,Jefe de Estado/Gobierno,"Ultimo tramo de la gira final del mandato; almuerzo con los Reyes en el Palacio de la Zarzuela (martes) y cena con el presidente del Gobierno Aznar (miercoles), en medio del debate espanol sobre la guerra de Irak.",https://www.lanacion.com.ar/politica/duhalde-partio-hacia-italia-en-su-ultima-gira-presidencial-nid486169/,High,"Lead detectado por comparacion con Diplometrics COLT (TripID 1689-ARG-ESP-37719), 2026-08-03. Misma fuente y gira que la fila Vaticano anterior (mismo Journey_ID). Regreso a Argentina previsto para el jueves 10-abr.",NA,Verificada-URL,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
ARG-EDU-J023,123,Eduardo Duhalde,Argentina,Completed,2003-04-23,2003-04-23,1,Chile,South America,Santiago,Bilateral,Working Visit,NA,Ricardo Lagos,Jefe de Estado/Gobierno,"Visita de despedida antes de entregar el mando; acuerdo para evitar la doble tributacion. Visita relampago (~3,5 horas).",https://arle.udp.cl/index.php/visita-del-presidente-eduardo-duhalde-sintesis-informativa,High,"Fecha del Archivo oficial Presidencia de Chile (Lagos/UDP). Ultimo viaje del mandato; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-NK-J024,124,Néstor Kirchner,Argentina,Completed,2003-06-11,2003-06-11,1,Brazil,South America,Brasília,Bilateral,Working Visit,NA,Lula da Silva,Jefe de Estado/Gobierno,Primer viaje al exterior. Relanzar el MERCOSUR; declaracion conjunta. Reunion en residencia La Alborada.,https://www.cronista.com/economia-politica/Primeros-viajes-oficiales-que-destinos-eligieron-los-ex-presidentes-20200116-0035.html,High,"Primer viaje del mandato confirmado por prensa; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J025,125,Néstor Kirchner,Argentina,Completed,2003-06-17,2003-06-18,2,Paraguay,South America,Asunción,Multilateral,Regional Summit,NA,Cumbre de Jefes de Estado del MERCOSUR,NA,Cumbre semestral del MERCOSUR; propuesta de instituto monetario / moneda comun.,https://cancilleria.gob.ar/en/node/34001,High,"Asistencia probable; verificar fecha exacta en Boletin Oficial. Fuente oficial (Cancilleria) confirma discurso de Kirchner en la XXIV Cumbre del MERCOSUR en Asuncion, 18-jun-2003, con la propuesta del Instituto Monetario/moneda comun; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Comercio/Integración Económica,Verificada-URL,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J027,126,Néstor Kirchner,Argentina,Completed,2003-07-12,2003-07-12,1,Spain,Europe,Madrid,Bilateral,Working Visit,NA,Empresarios espanoles (CEOE),Otro actor no estatal,Reunion tensa con empresarios; impugno ganancias de los anios 90. Tramo de la primera gira europea.,https://www.infobae.com/politica/2020/10/27/nestor-kirchner-y-el-inicio-de-una-politica-exterior-confrontativa/,Medium,"Fecha estimada (previa al 13 jul en Londres); Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J027,127,Néstor Kirchner,Argentina,Completed,2003-07-13,2003-07-14,2,United Kingdom,Europe,London,Multilateral,Global Forum,TRUE,Cumbre de Gobiernos Progresistas (Tony Blair),NA,"Cumbre progresista; bilateral con Blair (planteo Malvinas, 13 jul) y dialogo con Schroder. 1er presidente argentino en visita oficial al RU post-guerra.",https://www.lanacion.com.ar/politica/los-kirchner-y-las-malvinas-nid1234282/,High,"Reunion con Blair confirmada 13 jul 2003; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Cooperación Política General,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J026,128,Néstor Kirchner,Argentina,Completed,2003-07-22,2003-07-23,2,United States,North America,Washington D.C.,Bilateral,State Visit,FALSE,George W. Bush,Jefe de Estado/Gobierno,Unica visita de Estado a Washington del kirchnerismo. Respaldo de EE.UU. a la renegociacion de deuda.,https://www.infobae.com/politica/2020/10/27/nestor-kirchner-y-el-inicio-de-una-politica-exterior-confrontativa/,High,"Fecha confirmada (23 jul 2003); Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03. CORREGIDO 2026-08-17 (verificacion COLT redo): Start_Date 2003-07-23->2003-07-22 segun El Dia 23-jul-2003; El Cuco Digital.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-NK-J028,129,Néstor Kirchner,Argentina,Completed,2003-09-25,2003-09-25,1,United States,North America,New York,Multilateral,Global Forum,NA,58ª Asamblea General de la ONU,NA,"Primer discurso ante la ONU (22 min); criticas a organismos de credito, terrorismo (AMIA), Malvinas.",https://www.lanacion.com.ar/politica/energico-discurso-de-kirchner-ante-la-onu-nid530283/,High,"Discurso confirmado 25 sep 2003; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Cooperación Política General,Verificada-URL,FALSE,TRUE,President Luiz Inacio Lula da Silva,FALSE,FALSE,FALSE,FALSE,TRUE,United Nations (UN) Secretary-General Kofi Annan
ARG-NK-J029,130,Néstor Kirchner,Argentina,Completed,2003-11-14,2003-11-15,2,Bolivia,South America,Santa Cruz de la Sierra,Multilateral,Regional Summit,TRUE,XIII Cumbre Iberoamericana,NA,Cumbre Iberoamericana 'inclusion social motor del desarrollo'. Habia evaluado no ir; finalmente viajo.,https://segib.org/?summit=xiii-cumbre-iberoamericana-santa-cruz-de-la-sierra-2003,High,"Asistio (venia de suspender 3 salidas previas); Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Cooperación Política General,Verificada-URL,FALSE,TRUE,President Luiz Inacio Lula da Silva;President Hugo Chavez,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J030,131,Néstor Kirchner,Argentina,Completed,2004-01-12,2004-01-13,2,Mexico,North America,Monterrey,Multilateral,Regional Summit,TRUE,Cumbre Extraordinaria de las Américas,NA,"Desendeudamiento y gobernabilidad regional. Bilaterales con Chavez, Lagos y Fox.",https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Cooperación Política General,Verificada-URL,FALSE,TRUE,President Carlos Mesa,TRUE,FALSE,FALSE,FALSE,TRUE,International Monetary Fund (IMF) Managing Director Horst Kohler
ARG-NK-J031,132,Néstor Kirchner,Argentina,Completed,2004-01-26,2004-01-30,5,Spain,Europe,Madrid,Bilateral,Working Visit,NA,Feria Internacional de Turismo (FITUR),Otro actor no estatal,Promocion turistica y comercial en FITUR.,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA
ARG-NK-J032,133,Néstor Kirchner,Argentina,Completed,2004-02-27,2004-02-28,2,Venezuela,South America,Caracas,Multilateral,Global Forum,TRUE,XII Cumbre del G-15,NA,Tesis de la deuda impagable sin desarrollo. Coincidio con Chavez y Khatami (Iran).,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Cooperación Política General,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J033,134,Néstor Kirchner,Argentina,Completed,2004-03-15,2004-03-16,2,Brazil,South America,Rio de Janeiro,Bilateral,Working Visit,NA,Lula da Silva,Jefe de Estado/Gobierno,Visita a Brasil; agenda bilateral y MERCOSUR.,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-NK-J034,135,Néstor Kirchner,Argentina,Completed,2004-05-04,2004-05-06,3,United States,North America,New York,Bilateral,Working Visit,NA,Council of the Americas / American Jewish Committee,Otro actor no estatal,Foros de inversiones y relacion con EE.UU. y la comunidad judia (NY y Washington).,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004. Incluyo Washington; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J035,136,Néstor Kirchner,Argentina,Completed,2004-06-28,2004-07-02,5,China,Asia-Pacific,Beijing,Bilateral,State Visit,NA,Hu Jintao,Jefe de Estado/Gobierno,Visita de Estado a China (Beijing y Shanghai); diversificacion de mercados. Honoris Causa U. Fudan.,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial 2004. Escala en Moscu frustro reunion con Putin (clima + decision de Putin); Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03. CORREGIDO 2026-08-17 (verificacion COLT redo): End_Date 2004-07-03->2004-07-02 segun Cancilleria Argentina; MFA China.",NA,Verificada-URL,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,FALSE,NA
ARG-NK-J036,137,Néstor Kirchner,Argentina,Completed,2004-07-22,2004-07-23,2,Bolivia,South America,Tarija,Bilateral,Working Visit,NA,Carlos Mesa,Jefe de Estado/Gobierno,Agenda energetica / gas con Bolivia.,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-NK-J054,138,Néstor Kirchner,Argentina,Completed,2004-07-24,2004-07-25,2,Venezuela,South America,Caracas,Bilateral,Working Visit,NA,Presidente Hugo Chávez,Jefe de Estado/Gobierno,Visita bilateral; firma de 9 acuerdos/memorandos de integracion energetica y financiera; reunion empresarial argentino-venezolana.,https://www.vozdeamerica.com/a/a-2004-07-26-17-1/24854.html,Medium,"Gap COLT 2026-08-03. Nota COLT menciona erroneamente 'Argentina Conference in New York', descartada por no corresponder al pais visitado.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA
ARG-NK-J037,139,Néstor Kirchner,Argentina,Completed,2004-09-21,2004-09-24,4,United States,North America,New York,Multilateral,Global Forum,NA,59ª Asamblea General de la ONU,NA,Discurso ante la ONU; reclamo de rediseno del FMI; Malvinas.,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J038,140,Néstor Kirchner,Argentina,Completed,2004-10-14,2004-10-14,1,Bolivia,South America,Sucre,Bilateral,Working Visit,NA,Carlos Mesa,Jefe de Estado/Gobierno,Firma del Protocolo Adicional del acuerdo energetico Argentina-Bolivia.,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-NK-J039,141,Néstor Kirchner,Argentina,Completed,2004-11-18,2004-11-20,3,Costa Rica,Central America,San José,Multilateral,Regional Summit,NA,XIV Cumbre Iberoamericana,NA,Cumbre Iberoamericana 'educar para progresar'.,https://segib.org/?summit=xiv-cumbre-iberoamericana-san-jose-2004,High,"Memoria oficial 2004 + SEGIB; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Cooperación Política General,Verificada-URL,FALSE,TRUE,Prime Minister Jose Luis Rodriguez Zapatero,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J040,142,Néstor Kirchner,Argentina,Completed,2004-12-17,2004-12-18,2,Brazil,South America,Ouro Preto,Multilateral,Regional Summit,NA,XXVII Cumbre del MERCOSUR (Belo Horizonte / Ouro Preto),NA,Consejo del Mercado Comun y Cumbre de Presidentes del MERCOSUR.,https://www.iri.edu.ar/publicaciones_iri/anuario/CD%20Anuario%202005/Cerpi/03-memoria%20mrecic%2004_anexos.pdf,High,"Memoria oficial Cancilleria 2004; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03. CORREGIDO 2026-08-17 (verificacion COLT redo): Start_Date 2004-12-16->2004-12-17; End_Date 2004-12-17->2004-12-18 segun Agrositio.",Comercio/Integración Económica,Verificada-URL,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J055,143,Néstor Kirchner,Argentina,Completed,2005-01-19,2005-01-20,2,France,Europe,Paris,Bilateral,Working Visit,NA,Presidente Jacques Chirac,Jefe de Estado/Gobierno,"Reunion bilateral con Jacques Chirac en el Palacio del Eliseo, Paris.",https://www.alamy.com/french-president-jacques-chirac-nestor-kirchner-for-talks-at-the-elysee-palace-in-paris-france-on-january-20-2005-photo-by-laurent-zabulonabaca-image401980738.html,Medium,"Gap COLT 2026-08-03. Fecha confirmada por agencia fotografica (Abaca/Alamy), 20/1/2005.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J041,144,Néstor Kirchner,Argentina,Completed,2005-03-01,2005-03-02,2,Uruguay,South America,Montevideo,Bilateral,Inauguration/Funeral,NA,Asunción de Tabaré Vázquez,Jefe de Estado/Gobierno,Asuncion presidencial de Tabare Vazquez.,http://archivo.presidencia.gub.uy/_web/noticias/2005/03/2005030111.htm,High,"Asistencia muy probable; verificar en Boletin Oficial. Fuente oficial (Presidencia de Uruguay, transcripcion del discurso de asuncion de Vazquez, 1-mar-2005) menciona explicitamente a Kirchner y confirma la firma de un acuerdo bilateral de DDHH al dia siguiente, lo que acredita su presencia fisica en Montevideo; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03. CORREGIDO 2026-08-17 (verificacion COLT redo): End_Date 2005-03-01->2005-03-02 segun Infobae.",NA,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-NK-J056,145,Néstor Kirchner,Argentina,Completed,2005-03-14,2005-03-14,1,Chile,South America,Santiago,Bilateral,State Visit,NA,Presidente Ricardo Lagos,Jefe de Estado/Gobierno,Visita de Estado; firma de convenios espacial/consular/educativo/antidrogas; discurso sobre la crisis del gas en La Moneda.,https://www.casarosada.gob.ar/informacion/archivo/24509-blank-57588911,High,Gap COLT 2026-08-03. COLT listaba erroneamente esta visita en 2004-03-12/13; la fuente oficial (discurso Casa Rosada) confirma que fue el lunes 14/3/2005; se descarto el candidato de 2004 por falta de evidencia (Kirchner estuvo en Bs.As. el 12/3/2004 presentando un proyecto de ley).,NA,Verificada-URL,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,FALSE,NA
ARG-NK-J057,146,Néstor Kirchner,Argentina,Completed,2005-04-11,2005-04-14,4,Germany,Europe,Berlin,Bilateral,Working Visit,NA,Canciller Gerhard Schröder,Jefe de Estado/Gobierno,"Visita bilateral a Alemania; disertacion en la Fundacion Friedrich Ebert, Berlin, sobre relacion Argentina-Alemania y politica exterior.",https://www.casarosada.gob.ar/informacion/archivo/24705-blank-75627501,High,"Gap COLT 2026-08-03. Fuente oficial confirma la disertacion del 14/4/2005 (jueves); fecha de inicio (11/4) tomada de COLT, no verificada de forma independiente.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J042,147,Néstor Kirchner,Argentina,Completed,2005-04-24,2005-04-24,1,Vatican City,Europe,Vatican City,Bilateral,Inauguration/Funeral,NA,Misa de asunción del Papa Benedicto XVI,Jefe de Estado/Gobierno,"Misa inaugural del pontificado de Benedicto XVI, tras la polemica por su ausencia en el funeral de Juan Pablo II.",https://www.todo-argentina.net/historia/democracia/kirchner/2005.html,High,"Viajo con CFK y el canciller Bielsa; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",NA,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-NK-J043,148,Néstor Kirchner,Argentina,Completed,2005-05-10,2005-05-11,2,Brazil,South America,Brasília,Multilateral,Regional Summit,TRUE,I Cumbre América del Sur-Países Árabes (ASPA),NA,Cumbre ASPA; acercamiento birregional; reunion con Mahmoud Abbas.,https://es.wikipedia.org/wiki/Cumbre_Am%C3%A9rica_del_Sur-Pa%C3%ADses_%C3%81rabes,High,"ASPA confirmada 10-11 may 2005 en Brasilia; Campos de micro-conducta (MetHostHOGS y afines) completados desde Diplometrics COLT, 2026-08-03.",Comercio/Integración Económica,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J058,149,Néstor Kirchner,Argentina,Completed,2005-06-19,2005-06-20,2,Paraguay,South America,Asunción,Multilateral,Regional Summit,NA,Cumbre de Presidentes del MERCOSUR,NA,Cumbre semestral de Jefes de Estado del MERCOSUR en Asuncion.,Search Query: Kirchner cumbre presidentes Mercosur Asuncion junio 2005,Low,"Gap COLT 2026-08-03. No se hallo cobertura de prensa propia con fecha exacta de la cumbre presidencial (solo la decision CMC Nº18/05 del 19/6/2005, que corrobora la fecha de la reunion en Asuncion); patron consistente con calendario semestral MERCOSUR.",Comercio/Integración Económica,Solo-Query,TRUE,TRUE,Presidente Tabaré Vázquez,FALSE,FALSE,FALSE,FALSE,FALSE,NA
